Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
2465;-0.27454;0.28652;0.067565;0.004577;-0.34099;-0.098424;-0.3002;0.28681;0.029658;-0.001092;0.0098901;-0.075902;1.3565;-0.090673;2.149;-0.006;0.042;0.022;-0.70699;-0.11855;-2.5558;-0.025473;0.039896;-0.006664
2470;-0.27464;0.28647;0.067606;0.0033264;-0.33882;-0.096931;-0.30016;0.28685;0.029655;-0.00085671;0.0097632;-0.076684;1.2978;-0.012854;2.1;-0.005;0.042972;0.022;-0.83613;-0.5517;-2.5662;-0.009408;0.039896;-0.019182
2475;-0.27467;0.28649;0.067549;0.0047302;-0.33783;-0.095163;-0.30014;0.28683;0.029642;-0.00016875;0.0094952;-0.07731;1.3401;0.21003;2.1;-0.001972;0.043;0.024;-0.78079;-0.6877;-2.561;-0.0014;0.041;-0.036856
2480;-0.27471;0.28651;0.06749;0.0057828;-0.33783;-0.093714;-0.30015;0.28679;0.029632;1.4178e-05;0.009406;-0.076372;1.3488;0.48929;2.1;-0.001;0.042;0.023;-0.83699;-0.84875;-2.561;0.0078107;0.040104;-0.0304
2485;-0.27479;0.28641;0.067495;0.0054488;-0.33896;-0.091967;-0.30013;0.28683;0.029675;-0.00091103;0.01016;-0.076571;1.339;0.60777;2.051;-0.003;0.043;0.021977;-0.72667;-0.842;-2.561;0.011;0.041;-0.029621
2490;-0.27491;0.28634;0.067518;0.0044562;-0.34012;-0.090689;-0.30013;0.2868;0.029655;-0.0009661;0.010354;-0.077235;1.309;0.713;2.003;-0.007;0.045;0.02;-0.7568;-1.0029;-2.6058;0.0166;0.041;-0.038685
2495;-0.27502;0.28625;0.06753;0.0045527;-0.34078;-0.089461;-0.30013;0.28674;0.029608;-0.00014239;0.0098506;-0.077309;1.268;0.733;2.003;-0.009;0.046;0.02;-0.80086;-1.2216;-2.6161;0.027573;0.04;-0.0438
2500;-0.275;0.28638;0.067516;0.005829;-0.34133;-0.088131;-0.30011;0.28674;0.02964;-5.3006e-05;0.0099814;-0.076993;1.299;0.91;2.003;-0.009;0.047;0.02;-0.79355;-1.2889;-2.5162;0.034768;0.039;-0.047
2505;-0.27507;0.2863;0.067551;0.0069011;-0.34231;-0.087102;-0.30009;0.28672;0.029666;-0.0004462;0.010255;-0.076781;1.2883;1.0366;1.954;-0.011981;0.047;0.019;-0.77104;-1.3717;-2.461;0.041664;0.039;-0.047896
2510;-0.27519;0.2862;0.067555;0.0063657;-0.34366;-0.08586;-0.30009;0.28673;0.02966;-0.00067797;0.010072;-0.077059;1.268;1.0961;1.9064;-0.015;0.047;0.017;-0.77;-1.4891;-2.4068;0.047664;0.038;-0.050757
2515;-0.27522;0.28632;0.067611;0.0057103;-0.34496;-0.084395;-0.30009;0.2867;0.029639;-0.00026153;0.0098689;-0.077189;1.2373;1.183;1.857;-0.018;0.046028;0.016;-0.78;-1.6586;-2.412;0.053768;0.038;-0.057811
2520;-0.27534;0.28625;0.067584;0.0065757;-0.34613;-0.083668;-0.30005;0.28674;0.029644;0.00020174;0.010133;-0.077351;1.227;1.3075;1.808;-0.019;0.046;0.016;-0.80086;-1.77;-2.412;0.0608;0.038;-0.06
2525;-0.2754;0.28617;0.067586;0.0079232;-0.34741;-0.082589;-0.30004;0.28676;0.029663;-0.00010815;0.010539;-0.077337;1.237;1.4372;1.759;-0.02;0.046;0.017;-0.81186;-1.825;-2.412;0.0658;0.038;-0.06
2530;-0.27548;0.28614;0.067575;0.0085151;-0.34839;-0.08199;-0.30005;0.28673;0.029685;-0.00067022;0.010619;-0.07726;1.248;1.5171;1.759;-0.022;0.046;0.017;-0.813;-1.9066;-2.5058;0.068768;0.039;-0.061
2535;-0.27545;0.28632;0.067697;0.0067573;-0.34916;-0.080901;-0.30008;0.28668;0.029629;-6.5223e-05;0.010226;-0.077466;1.258;1.5662;1.759;-0.024;0.046896;0.017;-0.834;-2.0043;-2.6058;0.072768;0.039;-0.064928
2540;-0.27561;0.28613;0.067632;0.0068875;-0.34995;-0.080957;-0.30004;0.28678;0.029653;1.3117e-05;0.010627;-0.077605;1.2744;1.641;1.759;-0.025;0.047;0.017;-0.845;-2.101;-2.66;0.0768;0.04;-0.067
2545;-0.27555;0.28623;0.067678;0.0070126;-0.35048;-0.08023;-0.30005;0.28679;0.02965;0.00015529;0.010475;-0.077473;1.3054;1.7297;1.808;-0.025;0.047784;0.018784;-0.845;-2.1426;-2.71;0.079896;0.040896;-0.067
2550;-0.27562;0.28616;0.067666;0.0075336;-0.35057;-0.080177;-0.29999;0.28683;0.029649;-0.00013607;0.010581;-0.077629;1.339;1.794;1.857;-0.024216;0.049;0.019784;-0.856;-2.2074;-2.8039;0.081896;0.040896;-0.067
2555;-0.27561;0.28626;0.067696;0.0070498;-0.35093;-0.079527;-0.30002;0.28682;0.029702;-0.0005922;0.010882;-0.077787;1.3665;1.84;1.8881;-0.025;0.05;0.020648;-0.856;-2.2925;-2.859;0.083896;0.041;-0.068
2560;-0.2756;0.28627;0.067684;0.0068739;-0.35158;-0.07879;-0.30004;0.28678;0.029698;-0.0002274;0.010564;-0.077537;1.38;1.8989;1.905;-0.025;0.051;0.022;-0.856;-2.3785;-2.8142;0.0868;0.041;-0.069
2565;-0.27568;0.28618;0.067692;0.0075097;-0.35246;-0.078329;-0.30004;0.28675;0.029682;0.00024564;0.010544;-0.077413;1.38;1.9839;1.905;-0.025;0.051;0.024;-0.845;-2.4525;-2.809;0.09;0.042;-0.069
2570;-0.27575;0.28623;0.067737;0.0075832;-0.35328;-0.077788;-0.30007;0.28673;0.02964;0.00041313;0.010188;-0.077606;1.38;2.0561;1.905;-0.025;0.052;0.026648;-0.82504;-2.5264;-2.859;0.092768;0.042;-0.069
2575;-0.27587;0.28611;0.067705;0.0092387;-0.35444;-0.077669;-0.3;0.28677;0.029686;-0.0003529;0.010879;-0.077596;1.36;2.114;1.857;-0.0255;0.052;0.028;-0.824;-2.6006;-2.8538;0.096;0.042;-0.070896
2580;-0.27591;0.28615;0.067774;0.0093004;-0.35592;-0.076581;-0.30002;0.28675;0.029676;6.3677e-06;0.010943;-0.077619;1.35;2.168;1.857;-0.026;0.052;0.029;-0.834;-2.6843;-2.8198;0.099637;0.042;-0.072
2585;-0.27601;0.28616;0.067862;0.0086389;-0.35741;-0.075643;-0.30001;0.28682;0.029688;0.0003842;0.010956;-0.077882;1.339;2.227;1.759;-0.027;0.052;0.03;-0.845;-2.7408;-2.859;0.104;0.042;-0.073
2590;-0.27611;0.28618;0.067918;0.0093463;-0.35927;-0.074863;-0.30004;0.28676;0.029683;0.00043839;0.010701;-0.077853;1.339;2.29;1.7418;-0.028;0.052;0.03;-0.87632;-2.7955;-2.859;0.107;0.042;-0.074
2595;-0.27616;0.28626;0.067963;0.0098688;-0.36117;-0.073822;-0.30001;0.28673;0.029699;-0.00022565;0.011139;-0.077667;1.36;2.335;1.71;-0.029;0.051;0.030352;-0.91;-2.829;-2.909;0.10978;0.041;-0.075784
2600;-0.27631;0.28619;0.067956;0.010921;-0.36341;-0.073202;-0.29999;0.2868;0.029701;-0.00039299;0.011286;-0.077899;1.3944;2.3691;1.7272;-0.031;0.051;0.03;-0.95128;-2.8791;-2.958;0.11285;0.041;-0.077
2605;-0.27641;0.28618;0.068033;0.011007;-0.36582;-0.072191;-0.30002;0.28673;0.029679;0.00050811;0.0107;-0.077737;1.445;2.404;1.759;-0.032;0.051;0.029699;-0.986;-2.9105;-3.008;0.116;0.042;-0.079
2610;-0.27654;0.28616;0.068112;0.010687;-0.36789;-0.071553;-0.30001;0.28676;0.029682;0.0008025;0.01041;-0.077949;1.5061;2.4367;1.759;-0.033;0.051;0.028784;-1.0273;-2.9721;-3.0972;0.12;0.041;-0.08
2615;-0.27661;0.28618;0.068159;0.01143;-0.36993;-0.070602;-0.3;0.2868;0.029696;0.00027876;0.010958;-0.078273;1.567;2.4862;1.8186;-0.034;0.051;0.028;-1.057;-3.0399;-3.1962;0.123;0.041;-0.082
2620;-0.27669;0.28618;0.068169;0.012303;-0.37155;-0.070237;-0.30001;0.2867;0.029654;0.00039028;0.010995;-0.07808;1.6388;2.5446;1.905;-0.035;0.051;0.027;-1.1025;-3.1142;-3.2462;0.1267;0.041784;-0.084
2625;-0.27673;0.28625;0.068229;0.012478;-0.37301;-0.0697;-0.30006;0.28667;0.02964;0.00069505;0.010979;-0.078172;1.6895;2.6042;1.905;-0.036;0.051104;0.027;-1.1353;-3.2083;-3.306;0.1317;0.042;-0.086847
2630;-0.27676;0.2863;0.068265;0.013558;-0.37453;-0.069073;-0.30004;0.28671;0.029632;0.0010843;0.010997;-0.078345;1.7501;2.6824;1.954;-0.037;0.052;0.027;-1.1456;-3.2926;-3.356;0.1357;0.042;-0.088
2635;-0.27681;0.28633;0.068337;0.012761;-0.37527;-0.06879;-0.30003;0.28673;0.029655;0.00084363;0.010825;-0.078321;1.799;2.7612;2.003;-0.037;0.052;0.027;-1.148;-3.3812;-3.3952;0.139;0.043;-0.090784
2640;-0.27689;0.28622;0.06832;0.013553;-0.37614;-0.069011;-0.29998;0.28674;0.029659;0.00052933;0.010864;-0.07825;1.819;2.8472;2.003;-0.037;0.053;0.028;-1.1502;-3.4647;-3.4166;0.14178;0.043;-0.092
2645;-0.27685;0.28626;0.068362;0.013782;-0.37673;-0.068864;-0.29998;0.28675;0.029686;0.00059847;0.010949;-0.078234;1.829;2.9262;2.003;-0.037;0.053;0.029;-1.158;-3.5208;-3.455;0.14485;0.043784;-0.092784
2650;-0.27687;0.28626;0.068373;0.013777;-0.37708;-0.069197;-0.29998;0.28676;0.029679;0.00080473;0.011169;-0.078365;1.839;2.994;2.003;-0.037;0.054;0.03;-1.148;-3.566;-3.455;0.147;0.044;-0.093
2655;-0.27692;0.28617;0.068359;0.013758;-0.37735;-0.06948;-0.30001;0.28671;0.029633;0.0009074;0.011367;-0.078458;1.85;3.034;2.003;-0.038;0.054;0.031;-1.148;-3.598;-3.505;0.149;0.044;-0.094
2660;-0.27691;0.28621;0.068346;0.013395;-0.37752;-0.069313;-0.3;0.2867;0.02965;0.00067707;0.011;-0.078216;1.839;3.063;2.003;-0.038;0.055;0.031;-1.158;-3.6004;-3.505;0.149;0.044;-0.094
2665;-0.27693;0.2862;0.068304;0.014014;-0.37821;-0.069272;-0.29997;0.2868;0.029681;0.00023821;0.011679;-0.078526;1.86;3.092;2.003;-0.039;0.055;0.031;-1.158;-3.5677;-3.5442;0.14722;0.044;-0.094
2670;-0.27695;0.28624;0.068365;0.012847;-0.37869;-0.068825;-0.29999;0.28675;0.029645;0.00071021;0.011671;-0.078417;1.88;3.073;2.051;-0.039;0.056;0.031;-1.1776;-3.5163;-3.5442;0.14622;0.044;-0.093
2675;-0.277;0.28622;0.068348;0.012522;-0.37943;-0.06809;-0.29998;0.28669;0.029628;0.00098281;0.011258;-0.078138;1.8999;3.0343;2.051;-0.039;0.055;0.030028;-1.1996;-3.4434;-3.5442;0.145;0.044;-0.091216
2680;-0.27703;0.28627;0.068354;0.011988;-0.38028;-0.067523;-0.29998;0.28672;0.029642;0.00060453;0.011295;-0.078136;1.9299;2.9753;2.0524;-0.04;0.055972;0.029;-1.2316;-3.3598;-3.605;0.14236;0.043;-0.090216
2685;-0.27705;0.28634;0.068364;0.011931;-0.38129;-0.066569;-0.30002;0.28672;0.029637;0.00065918;0.011032;-0.078184;1.962;2.9062;2.1476;-0.040972;0.055;0.027028;-1.263;-3.2523;-3.605;0.13936;0.043;-0.089216
2690;-0.27717;0.28628;0.068262;0.012232;-0.38192;-0.066022;-0.30001;0.28672;0.029619;0.00088829;0.010937;-0.078113;2.012;2.8284;2.198;-0.041;0.055;0.025;-1.3068;-3.1459;-3.654;0.137;0.043;-0.088
2695;-0.27714;0.28645;0.068366;0.011172;-0.38266;-0.064552;-0.29993;0.28681;0.029653;0.00052822;0.011299;-0.077973;2.0805;2.7419;2.241;-0.042896;0.055;0.022;-1.3608;-3.021;-3.704;0.13336;0.043;-0.086
2700;-0.27721;0.28646;0.068347;0.010616;-0.38319;-0.063606;-0.29995;0.28681;0.02966;0.00035901;0.011214;-0.077895;2.1629;2.6445;2.295;-0.044;0.055;0.019104;-1.4148;-2.8706;-3.803;0.12835;0.043;-0.084363
2705;-0.27722;0.28652;0.068324;0.010213;-0.38344;-0.062811;-0.3;0.28675;0.029623;0.000542;0.010663;-0.077696;2.254;2.5265;2.392;-0.045;0.056;0.016104;-1.4805;-2.693;-3.9414;0.12033;0.042;-0.081
2710;-0.27726;0.28649;0.068284;0.010292;-0.38346;-0.062309;-0.29997;0.28685;0.029623;0.00040196;0.011044;-0.07786;2.354;2.3933;2.539;-0.045;0.056784;0.013216;-1.5243;-2.4896;-4.052;0.11164;0.042;-0.077
2715;-0.27726;0.28655;0.068273;0.010127;-0.3834;-0.061693;-0.29997;0.28688;0.029668;0.00014705;0.011471;-0.077833;2.466;2.2257;2.7155;-0.044;0.058;0.011216;-1.5657;-2.2857;-4.1902;0.10364;0.042;-0.0733
2720;-0.27723;0.28667;0.068286;0.0092226;-0.38287;-0.061097;-0.29999;0.28687;0.029653;9.4249e-05;0.011267;-0.077715;2.5787;2.0612;2.9205;-0.044;0.059784;0.009363;-1.6096;-2.102;-4.2821;0.095642;0.042;-0.07
2725;-0.27724;0.28666;0.068269;0.0088126;-0.38248;-0.061139;-0.29999;0.28686;0.029649;-0.000187;0.011441;-0.077652;2.6793;1.897;3.0596;-0.043;0.061;0.007;-1.634;-1.9199;-4.3892;0.087642;0.042;-0.067216
2730;-0.27727;0.28663;0.068247;0.0086673;-0.38192;-0.061381;-0.29998;0.2869;0.02965;-0.00038677;0.011652;-0.077592;2.7708;1.7414;3.172;-0.041352;0.062648;0.004352;-1.655;-1.7374;-4.45;0.080349;0.042;-0.066
2735;-0.27729;0.28657;0.068169;0.009426;-0.38157;-0.061693;-0.3;0.28689;0.029616;-9.117e-05;0.011169;-0.077401;2.8356;1.5926;3.3008;-0.041;0.064648;0.002;-1.666;-1.5858;-4.45;0.0743;0.041216;-0.064
2740;-0.27732;0.28655;0.068192;0.0091843;-0.38139;-0.061882;-0.30006;0.28684;0.029615;-2.8626e-05;0.011168;-0.077309;2.887;1.4526;3.3981;-0.04;0.066;-0.001;-1.688;-1.4387;-4.499;0.0693;0.041;-0.062
2745;-0.27729;0.28667;0.068236;0.0090356;-0.38177;-0.061304;-0.3001;0.28684;0.02962;4.8026e-05;0.01058;-0.077258;2.9371;1.3175;3.464;-0.04;0.067;-0.0035;-1.709;-1.2977;-4.499;0.0643;0.041;-0.059216
2750;-0.27733;0.28668;0.068233;0.0090494;-0.38285;-0.060856;-0.30006;0.28686;0.029639;-0.00020675;0.010821;-0.077288;2.983;1.1908;3.4885;-0.04;0.067;-0.006;-1.72;-1.1606;-4.499;0.060363;0.04;-0.056363
2755;-0.27743;0.28662;0.068252;0.0090176;-0.38418;-0.061217;-0.30003;0.2869;0.029651;-0.00042483;0.011155;-0.07709;3.0179;1.0518;3.537;-0.0415;0.067;-0.008;-1.6908;-1.0309;-4.499;0.0553;0.039216;-0.0523
2760;-0.2775;0.28669;0.06828;0.0087837;-0.38557;-0.061459;-0.30008;0.28687;0.029657;-0.00049538;0.011376;-0.076912;3.044;0.93133;3.561;-0.043;0.066;-0.01;-1.644;-0.90156;-4.4;0.0503;0.04;-0.046132
2765;-0.27764;0.28674;0.068327;0.0081999;-0.3861;-0.061881;-0.3001;0.28683;0.029625;-0.00033493;0.011235;-0.076857;3.0266;0.81374;3.561;-0.044;0.065648;-0.01;-1.5483;-0.80259;-4.3;0.045349;0.039216;-0.042363
2770;-0.27788;0.28664;0.0683;0.0086993;-0.38522;-0.063236;-0.30004;0.28695;0.029658;-0.00072813;0.011454;-0.077125;2.9722;0.69538;3.5441;-0.044;0.065;-0.009;-1.511;-0.725;-4.201;0.0383;0.038;-0.04
2775;-0.27805;0.2867;0.068257;0.0094093;-0.38305;-0.064518;-0.29998;0.28701;0.029703;-0.00084288;0.01117;-0.077109;2.8934;0.60959;3.464;-0.041744;0.063648;-0.007;-1.4625;-0.703;-4.102;0.034153;0.037;-0.037216
2780;-0.2783;0.28674;0.068215;0.009412;-0.38007;-0.065915;-0.29996;0.28699;0.029706;-0.00075039;0.011312;-0.076948;2.8003;0.575;3.4077;-0.038;0.061784;-0.005;-1.348;-0.67268;-3.9105;0.032;0.036784;-0.036
2785;-0.27857;0.28684;0.0682;0.0076402;-0.37605;-0.066885;-0.30002;0.28687;0.029666;-0.0004508;0.010939;-0.076515;2.7154;0.56168;3.3074;-0.035784;0.06;-0.003;-1.3252;-0.66;-3.8638;0.03;0.035784;-0.034
2790;-0.27892;0.28675;0.0681;0.0063032;-0.37127;-0.068163;-0.30003;0.28684;0.029681;-0.00058638;0.01082;-0.076525;2.6;0.52237;3.22;-0.034;0.06;-0.001784;-1.3436;-0.64233;-3.903;0.028216;0.034;-0.033
2795;-0.27924;0.28679;0.067982;0.0055385;-0.36633;-0.069083;-0.30001;0.28687;0.029731;-0.0010319;0.011263;-0.076629;2.5123;0.50596;3.172;-0.033896;0.06;-0.001;-1.3932;-0.618;-3.9943;0.028;0.032153;-0.032216
2800;-0.27948;0.28694;0.067875;0.0044589;-0.36128;-0.069672;-0.29993;0.28694;0.029744;-0.0010604;0.011087;-0.076459;2.472;0.487;3.177;-0.033;0.061;-0.001;-1.378;-0.54161;-4.1363;0.024544;0.031363;-0.031
2805;-0.27992;0.28681;0.067667;0.0039338;-0.35635;-0.071555;-0.29987;0.287;0.029751;-0.000825;0.011004;-0.076389;2.503;0.44617;3.2741;-0.034104;0.063232;-0.001;-1.3451;-0.42574;-4.335;0.018328;0.030216;-0.026
2810;-0.28025;0.28687;0.067607;0.0027008;-0.3512;-0.072803;-0.29991;0.28691;0.029767;-0.0011848;0.011266;-0.076044;2.5358;0.3648;3.4186;-0.034;0.067;0;-1.3217;-0.319;-4.534;0.010544;0.029216;-0.020153
2815;-0.28066;0.28684;0.067445;0.002774;-0.34528;-0.074968;-0.29987;0.28686;0.029774;-0.0014746;0.011096;-0.075658;2.5743;0.24973;3.61;-0.032;0.0711;0.002;-1.3062;-0.26995;-4.648;0.003502;0.028216;-0.019
2820;-0.28108;0.2869;0.067374;0.0018355;-0.3395;-0.076769;-0.29983;0.28697;0.029804;-0.0014643;0.01093;-0.07603;2.5544;0.19181;3.708;-0.029981;0.074019;0.004;-1.3049;-0.26372;-4.6588;-0.0007;0.025432;-0.0173
2825;-0.28147;0.28693;0.067312;0.00085689;-0.33378;-0.078247;-0.29985;0.28696;0.029833;-0.0013877;0.0111;-0.076021;2.544;0.14409;3.756;-0.025972;0.076028;0.007;-1.3085;-0.29406;-4.698;-0.002;0.023;-0.015
2830;-0.2819;0.28685;0.067212;0.0010121;-0.32875;-0.079388;-0.29986;0.2869;0.029839;-0.0014706;0.011173;-0.075905;2.493;0.153;3.756;-0.022;0.077;0.01;-1.3479;-0.31753;-4.7791;-0.003784;0.020153;-0.016
2835;-0.28234;0.28681;0.067128;0.00011956;-0.32478;-0.080069;-0.29982;0.28692;0.029866;-0.0019794;0.011642;-0.075993;2.472;0.182;3.756;-0.019;0.078;0.011;-1.3438;-0.297;-4.897;-0.006;0.018496;-0.015352
2840;-0.28273;0.28687;0.067115;-0.0010388;-0.32219;-0.079895;-0.29982;0.28695;0.029882;-0.0019863;0.011363;-0.075844;2.462;0.192;3.805;-0.017;0.079;0.013;-1.3795;-0.254;-4.996;-0.009;0.0154;-0.012
2845;-0.28312;0.28691;0.067078;-0.0012702;-0.32017;-0.079423;-0.29982;0.28696;0.029891;-0.0017373;0.010969;-0.075845;2.472;0.172;3.902;-0.016;0.08;0.014;-1.3845;-0.201;-5.1278;-0.011648;0.012496;-0.011
2850;-0.28354;0.28696;0.067016;-0.00029405;-0.31904;-0.079151;-0.29982;0.28696;0.029874;-0.0016159;0.010773;-0.075931;2.5224;0.144;3.951;-0.015;0.082;0.014891;-1.3687;-0.16513;-5.195;-0.014;0.010496;-0.010352
2855;-0.28392;0.287;0.066993;-0.00032327;-0.318;-0.078296;-0.29982;0.28699;0.029886;-0.0019402;0.010996;-0.075762;2.5734;0.104;4.0476;-0.015;0.083972;0.015972;-1.4323;-0.13154;-5.2622;-0.016;0.007;-0.008
2860;-0.28432;0.28707;0.067039;-0.00097006;-0.31689;-0.077532;-0.29984;0.28693;0.029888;-0.0020204;0.011253;-0.075715;2.5737;0.06419;4.097;-0.014;0.084;0.016;-1.4237;-0.116;-5.245;-0.016648;0.006;-0.008
2865;-0.28474;0.28713;0.067041;-0.0010647;-0.31597;-0.076659;-0.29986;0.28691;0.029903;-0.0017971;0.010912;-0.075688;2.564;0.06296;4.049;-0.014;0.084;0.016;-1.426;-0.105;-5.195;-0.017;0.004;-0.009
2870;-0.28515;0.28715;0.067022;-0.001402;-0.31464;-0.075719;-0.29984;0.28695;0.029933;-0.0020343;0.01118;-0.075481;2.5146;0.03604;4.0051;-0.013;0.084;0.016;-1.4778;-0.116;-5.195;-0.017;0.0004;-0.007
2875;-0.28555;0.2872;0.066952;-0.00078742;-0.31341;-0.075154;-0.29984;0.28689;0.029923;-0.0021487;0.011111;-0.075331;2.5037;0.045;4;-0.013;0.083;0.016;-1.4819;-0.096816;-5.2696;-0.018;-0.002;-0.007
2880;-0.28589;0.28728;0.066954;-0.0012384;-0.31224;-0.074637;-0.29986;0.28685;0.029917;-0.0023431;0.011063;-0.075361;2.5404;0.045;4;-0.012;0.082;0.017;-1.501;-0.064816;-5.394;-0.020744;-0.004504;-0.007
2885;-0.2864;0.28715;0.066904;-0.0017221;-0.31109;-0.075126;-0.29982;0.28696;0.029946;-0.0025124;0.01141;-0.075512;2.574;0.02716;4.097;-0.012;0.083;0.017;-1.5201;-0.056381;-5.543;-0.022504;-0.006504;-0.005
2890;-0.28673;0.28725;0.066904;-0.0019692;-0.30961;-0.075068;-0.2998;0.287;0.029947;-0.0021732;0.011124;-0.075435;2.6014;-0.00284;4.1844;-0.011;0.085;0.018;-1.5173;-0.022872;-5.642;-0.024;-0.009;-0.004
2895;-0.2871;0.28726;0.066858;-0.0023219;-0.30821;-0.075416;-0.29978;0.28703;0.029986;-0.002671;0.011636;-0.075571;2.646;-0.014;4.292;-0.01;0.086784;0.019;-1.538;-0.009;-5.692;-0.026;-0.011352;-0.004
2900;-0.2875;0.28726;0.066864;-0.002059;-0.30721;-0.07614;-0.29982;0.28694;0.029987;-0.0028463;0.011867;-0.075547;2.6425;-0.014;4.292;-0.009;0.087352;0.019;-1.5525;-0.001872;-5.692;-0.027648;-0.014;-0.003352
2905;-0.28789;0.28729;0.066837;-0.0019373;-0.30625;-0.076304;-0.29983;0.28686;0.029966;-0.0024772;0.011406;-0.07516;2.6279;-0.02048;4.292;-0.008;0.088;0.019;-1.4941;-0.005128;-5.692;-0.028;-0.015;-0.003
2910;-0.28834;0.28725;0.066815;-0.0020482;-0.30549;-0.076579;-0.29984;0.28687;0.029953;-0.0021465;0.01115;-0.075233;2.6008;-0.024;4.292;-0.007;0.088;0.02;-1.4635;-0.0046754;-5.642;-0.029;-0.016;-0.003
2915;-0.2888;0.28725;0.066796;-0.0020842;-0.30512;-0.076186;-0.29981;0.2869;0.029952;-0.0021496;0.011037;-0.075247;2.585;-0.029;4.292;-0.0065;0.088;0.021619;-1.432;0.007951;-5.593;-0.03;-0.017;-0.003
2920;-0.28933;0.28718;0.066745;-0.001466;-0.30499;-0.075867;-0.29983;0.28683;0.029967;-0.002228;0.011016;-0.075271;2.5318;-0.024;4.2675;-0.006;0.088;0.0215;-1.4291;-0.000486;-5.543;-0.030648;-0.019;-0.002
2925;-0.2899;0.28715;0.066767;-0.0015562;-0.30461;-0.075303;-0.2998;0.2868;0.029952;-0.0021449;0.010901;-0.075119;2.482;-0.019;4.195;-0.005;0.087;0.022;-1.374;-0.011514;-5.444;-0.031648;-0.02;-0.002648
2930;-0.2905;0.28711;0.066691;-0.00084582;-0.30423;-0.074652;-0.29983;0.28667;0.029913;-0.0017426;0.010776;-0.074723;2.4431;-0.014;4.146;-0.004;0.086;0.0225;-1.3269;-0.021159;-5.344;-0.032504;-0.020504;-0.002
2935;-0.29107;0.28721;0.066736;-0.0014714;-0.30289;-0.073741;-0.29985;0.28658;0.029872;-0.0014587;0.01032;-0.074257;2.3817;-0.005;4.097;-0.002648;0.085;0.022648;-1.3825;-0.026744;-5.394;-0.035;-0.024;0
2940;-0.29172;0.28717;0.066624;-3.8805e-06;-0.30122;-0.073235;-0.29981;0.28666;0.029922;-0.0019991;0.010313;-0.074511;2.35;-0.005;4;0;0.084;0.025;-1.3422;-0.068424;-5.3616;-0.035;-0.026;0
2945;-0.29238;0.28714;0.066602;-0.00051979;-0.29931;-0.072908;-0.2998;0.28664;0.029895;-0.0018483;0.010256;-0.074678;2.3407;0.025;4;0.002;0.083;0.026;-1.3358;-0.09077;-5.4758;-0.037776;-0.029;-0.002648
2950;-0.29294;0.28733;0.066582;-0.00099156;-0.29649;-0.072455;-0.29984;0.2866;0.029896;-0.0017968;0.010484;-0.074596;2.3247;0.064;4;0.003216;0.083;0.027;-1.3468;-0.053427;-5.5606;-0.04;-0.032504;-0.001
2955;-0.29364;0.28729;0.06652;-0.00048477;-0.29319;-0.072734;-0.29987;0.28652;0.029891;-0.0015803;0.0099774;-0.074047;2.299;0.074;4.049;0.006153;0.084;0.027637;-1.4482;-0.023759;-5.7666;-0.044648;-0.0386;0.002504
2960;-0.29425;0.28732;0.06644;-0.0001003;-0.28989;-0.073204;-0.29988;0.2865;0.029901;-0.0017608;0.0096046;-0.074076;2.3402;0.05797;4.1147;0.0093;0.085;0.029348;-1.5607;-0.013958;-6.002;-0.046504;-0.0456;0.002352
2965;-0.29481;0.28733;0.066379;-0.00026976;-0.28699;-0.073133;-0.29994;0.28636;0.029803;-0.0012052;0.0089878;-0.073926;2.4053;0.055826;4.195;0.012;0.087334;0.031817;-1.6586;-0.0038973;-6.3172;-0.049872;-0.053142;0.002104
2970;-0.29543;0.28729;0.066316;-0.00012698;-0.28488;-0.073996;-0.29994;0.28632;0.029787;-0.001019;0.0087072;-0.073515;2.4738;0.054;4.3444;0.013104;0.09;0.033;-1.9004;0.054956;-6.7124;-0.0536;-0.063546;0.009488
2975;-0.29583;0.28749;0.066311;-0.00079157;-0.28406;-0.073874;-0.29999;0.28629;0.029778;-0.0011558;0.0085612;-0.073349;2.7152;-0.00428;4.5544;0.016;0.093232;0.035928;-2.1541;0.152;-7.183;-0.059352;-0.075;0.013
2980;-0.29631;0.28746;0.066251;7.5141e-05;-0.28512;-0.075159;-0.30007;0.28624;0.02978;-0.0014874;0.0086526;-0.07368;2.9264;-0.050094;4.7944;0.016072;0.095072;0.040515;-2.3915;0.23195;-7.5554;-0.061;-0.084802;0.009
2985;-0.29673;0.28752;0.066365;-3.0025e-05;-0.28705;-0.074945;-0.30006;0.28625;0.029784;-0.0013193;0.0083825;-0.074053;3.1024;-0.09518;5.0278;0.016972;0.099109;0.037;-2.2469;0.22581;-7.5538;-0.057;-0.085742;0.002256
2990;-0.29716;0.28765;0.066468;-0.00078907;-0.28958;-0.074564;-0.30006;0.28618;0.029706;-0.0002638;0.0074836;-0.073182;3.2672;-0.123;5.218;0.013891;0.10203;0.034;-2.35;0.22138;-7.6006;-0.0554;-0.09;0.0099584
