Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
1155;-0.27011;0.28056;0.10932;0.032561;-0.066243;-0.20654;-0.30018;0.28773;0.02919;0.0012258;0.0039228;-0.076511;-0.11;-0.162;0.103;-0.012896;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.013
1160;-0.27114;0.28019;0.10854;0.030582;-0.071089;-0.20633;-0.30018;0.28769;0.0292;0.0014825;0.0036388;-0.076499;-0.11896;-0.162;0.103;-0.013;0.008;0.007104;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1165;-0.27211;0.27984;0.10777;0.029127;-0.075662;-0.20614;-0.30025;0.28758;0.029182;0.0016697;0.0035495;-0.076456;-0.12;-0.182;0.103;-0.013;0.008;0.007104;-0.057;0.002;-0.076;-0.018;0.025;-0.012972
1170;-0.27302;0.27955;0.10703;0.02778;-0.080303;-0.20538;-0.30026;0.28758;0.029248;0.00143;0.0040672;-0.076593;-0.12;-0.18906;0.103;-0.013;0.008;0.008;-0.057308;0.002;-0.0746;-0.018;0.025;-0.012
1175;-0.27389;0.27928;0.10628;0.026928;-0.084412;-0.20451;-0.30021;0.28763;0.029311;0.0006461;0.0053262;-0.076815;-0.12;-0.19884;0.103;-0.013;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1180;-0.27469;0.27908;0.10552;0.026042;-0.088277;-0.20365;-0.30023;0.28761;0.029334;0.00049359;0.0057653;-0.076968;-0.13;-0.201;0.103;-0.013;0.008;0.008;-0.046;0.002;-0.076;-0.018;0.025;-0.012
1185;-0.27532;0.27918;0.10489;0.02439;-0.091974;-0.20217;-0.30027;0.28748;0.029292;0.0011255;0.0051719;-0.076713;-0.13;-0.201;0.103;-0.013;0.008;0.0076995;-0.046;0.002;-0.076;-0.018;0.025;-0.013
1190;-0.27606;0.27908;0.10426;0.022728;-0.09553;-0.20122;-0.30028;0.28741;0.029292;0.0010253;0.0055314;-0.076565;-0.12;-0.201;0.054;-0.013;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1195;-0.27662;0.27919;0.10363;0.021218;-0.098992;-0.19975;-0.30024;0.28746;0.029341;0.00053984;0.006301;-0.07664;-0.12;-0.201;0.071248;-0.013;0.008;0.008;-0.046;0.002;-0.076;-0.018;0.025;-0.013
1200;-0.27727;0.27912;0.10294;0.020173;-0.10254;-0.19872;-0.30022;0.28748;0.029375;9.7464e-05;0.0070082;-0.076669;-0.12;-0.201;0.103;-0.013;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1205;-0.2778;0.27919;0.10234;0.018965;-0.10596;-0.19738;-0.30025;0.28743;0.029392;8.3622e-05;0.007155;-0.076586;-0.12;-0.191;0.054;-0.013;0.008;0.0075;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1210;-0.27838;0.27917;0.10171;0.017409;-0.10905;-0.19668;-0.30022;0.28746;0.029421;-0.00026861;0.0078923;-0.076681;-0.12;-0.191;0.054;-0.013;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.013
1215;-0.279;0.27896;0.10105;0.016511;-0.11254;-0.19616;-0.30021;0.28756;0.029494;-0.00068448;0.0084656;-0.077185;-0.12;-0.1865;0.0785;-0.013;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.025;-0.013
1220;-0.2796;0.27885;0.10038;0.01571;-0.11596;-0.19556;-0.3002;0.28759;0.029537;-0.00094937;0.0089771;-0.077237;-0.12;-0.182;0.071248;-0.012648;0.007648;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.013
1225;-0.2802;0.27859;0.099718;0.014451;-0.11938;-0.19513;-0.30017;0.28755;0.029569;-0.0011254;0.0092834;-0.076925;-0.11352;-0.182;0.103;-0.012;0.007;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1230;-0.28071;0.27852;0.099132;0.012852;-0.12265;-0.19467;-0.30017;0.28757;0.029621;-0.0013928;0.0098319;-0.077195;-0.11;-0.17552;0.085752;-0.012;0.007352;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.013
1235;-0.2813;0.2783;0.098429;0.012316;-0.12564;-0.19437;-0.30019;0.28754;0.029643;-0.0014652;0.0097824;-0.077115;-0.11;-0.172;0.071248;-0.012;0.007648;0.008;-0.046;0.002;-0.026;-0.018;0.026;-0.013
1240;-0.28175;0.27822;0.097932;0.010298;-0.12843;-0.19358;-0.30013;0.28767;0.029699;-0.0021005;0.010665;-0.077412;-0.11;-0.182;0.054;-0.012;0.007;0.008;-0.057;0.002;-0.026;-0.018;0.026;-0.013
1245;-0.28223;0.27813;0.097336;0.009498;-0.13093;-0.19307;-0.30012;0.28769;0.02975;-0.0024312;0.0113;-0.077666;-0.12;-0.172;0.054;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.013
1250;-0.28268;0.27797;0.096768;0.0090024;-0.13313;-0.19259;-0.30013;0.28769;0.029773;-0.0023793;0.011342;-0.077707;-0.11784;-0.162;0.054;-0.012216;0.007216;0.007;-0.057;0.002;-0.026;-0.018;0.025;-0.013
1255;-0.28307;0.27787;0.096211;0.008962;-0.13529;-0.19181;-0.3001;0.28771;0.029762;-0.0021963;0.011141;-0.077666;-0.13;-0.162;0.054;-0.013;0.007896;0.007;-0.057;-0.009;-0.026;-0.018;0.025;-0.012
1260;-0.28356;0.27757;0.095624;0.0087229;-0.13734;-0.19117;-0.30014;0.28764;0.029763;-0.0023733;0.011352;-0.077546;-0.141;-0.162;0.054;-0.013;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1265;-0.28384;0.27756;0.0951;0.008365;-0.13974;-0.18979;-0.30015;0.28762;0.02975;-0.0022631;0.011559;-0.077619;-0.141;-0.162;0.054;-0.012;0.008;0.008;-0.046;-0.009;-0.026;-0.018;0.025;-0.012
1270;-0.2842;0.27744;0.094528;0.0089556;-0.14289;-0.18842;-0.30014;0.28764;0.029779;-0.0024848;0.01193;-0.077729;-0.141;-0.162;0.054;-0.012;0.008;0.008;-0.046;0.002;-0.076;-0.018;0.025;-0.012
1275;-0.28448;0.27728;0.094035;0.0082318;-0.14629;-0.18643;-0.30016;0.28757;0.0298;-0.0025115;0.011903;-0.077578;-0.15072;-0.152;0.054;-0.012;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.025;-0.013
1280;-0.28468;0.27732;0.093602;0.0067103;-0.15032;-0.18406;-0.30014;0.28766;0.029806;-0.0025688;0.011959;-0.077833;-0.151;-0.162;0.054;-0.012;0.008;0.008;-0.046;-0.009;-0.026;-0.018;0.025;-0.012
1285;-0.285;0.27712;0.093073;0.0061166;-0.1544;-0.18224;-0.3001;0.28773;0.029824;-0.0027532;0.012044;-0.077828;-0.141;-0.162;0.054;-0.012;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.026;-0.013
1290;-0.28525;0.27707;0.092624;0.0042707;-0.15856;-0.18025;-0.30004;0.28778;0.029904;-0.0036299;0.013176;-0.078018;-0.141;-0.162;0.054;-0.012;0.008;0.008;-0.046;-0.009;-0.026;-0.018;0.026;-0.012
1295;-0.28545;0.277;0.092212;0.00306;-0.16315;-0.17789;-0.30006;0.28776;0.029888;-0.0033876;0.012698;-0.078064;-0.13;-0.162;0.103;-0.012;0.007;0.008;-0.046;0.002;-0.026;-0.018;0.026;-0.012
1300;-0.28562;0.27703;0.091744;0.0019465;-0.16742;-0.17595;-0.30009;0.28767;0.029841;-0.0027455;0.012167;-0.077905;-0.12;-0.162;0.103;-0.012;0.007;0.008;-0.046;0.002;-0.026;-0.018;0.025;-0.012
1305;-0.28583;0.277;0.091298;0.00028497;-0.17111;-0.17461;-0.30005;0.28766;0.029863;-0.0030215;0.012705;-0.077751;-0.12;-0.172;0.103;-0.012;0.007;0.0079767;-0.046;0.002;-0.026;-0.018;0.025;-0.012
1310;-0.28606;0.27685;0.090775;-0.0003022;-0.1749;-0.17317;-0.30012;0.28759;0.029819;-0.0028098;0.012451;-0.077741;-0.12;-0.172;0.103;-0.012;0.007;0.008;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1315;-0.28626;0.27678;0.090313;-0.0014896;-0.17817;-0.17224;-0.30009;0.28761;0.029831;-0.0029792;0.012441;-0.077733;-0.11028;-0.162;0.103;-0.012;0.007;0.007972;-0.046;0.002;-0.026;-0.018;0.025;-0.012
1320;-0.28639;0.2768;0.089855;-0.0020339;-0.18153;-0.17088;-0.30006;0.28764;0.029836;-0.0028517;0.012133;-0.077607;-0.11;-0.162;0.103;-0.012;0.007;0.008;-0.046;0.002;-0.026;-0.018;0.026;-0.012
1325;-0.28657;0.2767;0.089382;-0.0025684;-0.18454;-0.16963;-0.30009;0.28758;0.029781;-0.002478;0.011808;-0.077548;-0.12;-0.15304;0.054;-0.012;0.007;0.008;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1330;-0.28672;0.27659;0.088893;-0.0027021;-0.18749;-0.16839;-0.30008;0.28757;0.029787;-0.0025929;0.011897;-0.077457;-0.11104;-0.152;0.054;-0.012;0.007;0.007104;-0.046;0.002;-0.026;-0.018;0.025;-0.012
1335;-0.28692;0.27644;0.08842;-0.0030661;-0.19035;-0.16707;-0.30007;0.28756;0.029775;-0.0024538;0.011773;-0.077342;-0.11;-0.132;0.054;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1340;-0.28702;0.27633;0.087958;-0.0036947;-0.19333;-0.16504;-0.3001;0.28745;0.029713;-0.0019332;0.011243;-0.077161;-0.11;-0.132;0.054;-0.012;0.007;0.007;-0.068;0.002;-0.026;-0.018;0.026;-0.012
1345;-0.28721;0.27618;0.087463;-0.003994;-0.1962;-0.16373;-0.3001;0.28745;0.029713;-0.001959;0.011097;-0.07711;-0.11;-0.132;0.054;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1350;-0.28738;0.27597;0.087019;-0.0046895;-0.19916;-0.16215;-0.30009;0.28749;0.029713;-0.0020066;0.010959;-0.077081;-0.11;-0.132;0.064584;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1355;-0.28755;0.27578;0.086543;-0.0053836;-0.20217;-0.16097;-0.30013;0.28741;0.029667;-0.001413;0.010409;-0.0772;-0.1;-0.13416;0.054;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.025;-0.012
1360;-0.28772;0.27568;0.086154;-0.0079093;-0.20485;-0.15997;-0.30014;0.28738;0.029678;-0.0014371;0.010369;-0.077059;-0.1;-0.12617;0.054;-0.012;0.007;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1365;-0.2879;0.2754;0.085666;-0.0088907;-0.2076;-0.15947;-0.30016;0.28734;0.029689;-0.0016727;0.01076;-0.076955;-0.1;-0.142;0.054;-0.012;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1370;-0.28798;0.27528;0.085246;-0.011339;-0.21;-0.1587;-0.30019;0.28729;0.029678;-0.0016186;0.010788;-0.076935;-0.12;-0.142;0.103;-0.012;0.007;0.007;-0.046;0.002;-0.026;-0.018;0.026;-0.013
1375;-0.2881;0.27514;0.084819;-0.013914;-0.21226;-0.15821;-0.30012;0.28738;0.029734;-0.0020477;0.011081;-0.077019;-0.13;-0.142;0.103;-0.012;0.007;0.007;-0.046;-0.009;-0.026;-0.018;0.025;-0.012
1380;-0.28814;0.27504;0.084364;-0.016638;-0.21417;-0.15768;-0.30014;0.28733;0.029738;-0.0020604;0.01121;-0.076925;-0.141;-0.142;0.103;-0.012;0.007;0.007;-0.046;0.002;-0.026;-0.018;0.026;-0.013
1385;-0.28817;0.27492;0.083917;-0.019084;-0.21594;-0.15717;-0.30017;0.28727;0.029779;-0.0023913;0.011684;-0.076859;-0.161;-0.152;0.054;-0.012;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
1390;-0.28809;0.27482;0.083483;-0.022043;-0.2182;-0.15549;-0.30014;0.28737;0.029801;-0.0024081;0.011588;-0.077189;-0.171;-0.152;0.103;-0.012;0.008;0.007;-0.035;0.002;-0.026;-0.018;0.026;-0.013
1395;-0.28806;0.27466;0.082975;-0.023358;-0.22103;-0.15415;-0.30023;0.2872;0.02975;-0.0021232;0.011451;-0.076864;-0.181;-0.162;0.103;-0.012;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.026;-0.013
1400;-0.28796;0.27452;0.08243;-0.02377;-0.22431;-0.15246;-0.30028;0.28709;0.02976;-0.0020465;0.011561;-0.076671;-0.192;-0.172;0.103;-0.012;0.008;0.007;-0.046;-0.009;-0.026;-0.018;0.026;-0.012
1405;-0.28789;0.27422;0.081852;-0.023395;-0.22867;-0.15023;-0.3003;0.28707;0.029795;-0.0021766;0.011433;-0.07669;-0.202;-0.182;0.103;-0.013;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.026;-0.012
1410;-0.28764;0.2742;0.081282;-0.02258;-0.23377;-0.1474;-0.30028;0.28716;0.029829;-0.0023838;0.01156;-0.076946;-0.202;-0.191;0.103;-0.013;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.026;-0.012
1415;-0.28752;0.27403;0.080744;-0.02197;-0.23977;-0.14494;-0.30023;0.28722;0.029816;-0.002218;0.011273;-0.076965;-0.202;-0.201;0.103;-0.013;0.008;0.008;-0.046;0.002;-0.026;-0.018;0.026;-0.012
1420;-0.28724;0.27398;0.080213;-0.020823;-0.24665;-0.1417;-0.30022;0.28723;0.029829;-0.0024156;0.011585;-0.076917;-0.192;-0.201;0.103;-0.013;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1425;-0.28701;0.27397;0.079657;-0.019308;-0.25408;-0.13885;-0.30023;0.28719;0.029817;-0.0026388;0.012213;-0.076925;-0.192;-0.201;0.103;-0.013;0.008;0.008;-0.057;0.002;-0.026;-0.018;0.026;-0.012
1430;-0.28671;0.27395;0.079118;-0.017635;-0.26196;-0.13549;-0.30024;0.28717;0.029804;-0.0022986;0.011862;-0.076853;-0.192;-0.191;0.054;-0.013;0.008;0.007;-0.057;0.013;-0.026;-0.018;0.026;-0.012
1435;-0.28644;0.27393;0.078606;-0.016501;-0.26972;-0.13248;-0.30022;0.28722;0.029883;-0.0028616;0.012397;-0.077045;-0.181;-0.191;0.103;-0.012;0.008;0.007896;-0.046;0.013;-0.026;-0.018;0.025028;-0.013
1440;-0.28612;0.27394;0.078098;-0.015566;-0.27706;-0.12996;-0.30021;0.28723;0.02989;-0.0028893;0.012442;-0.077064;-0.17996;-0.182;0.103;-0.013;0.008;0.007896;-0.035308;0.012692;-0.0746;-0.018;0.025028;-0.013
1445;-0.28583;0.27393;0.07749;-0.013548;-0.28449;-0.12727;-0.30023;0.28722;0.029862;-0.0025083;0.011941;-0.077113;-0.171;-0.172;0.10163;-0.012972;0.008;0.007972;-0.045692;0.002;-0.076;-0.018;0.025028;-0.013
1450;-0.28551;0.27391;0.076919;-0.012071;-0.29152;-0.1247;-0.30025;0.28713;0.029851;-0.0026926;0.012235;-0.076795;-0.161;-0.162;0.055372;-0.012;0.007972;0.007;-0.035308;0.002;-0.026;-0.018;0.025028;-0.013
1455;-0.2851;0.27405;0.076493;-0.012683;-0.29805;-0.12168;-0.3003;0.28703;0.02982;-0.0021881;0.011833;-0.076624;-0.16072;-0.15172;0.103;-0.012;0.007;0.007;-0.045692;0.002;-0.026;-0.018;0.025;-0.013
1460;-0.28474;0.27396;0.075888;-0.011351;-0.30434;-0.11929;-0.30029;0.28706;0.029872;-0.0026011;0.012334;-0.07679;-0.151;-0.142;0.103;-0.012;0.007;0.007;-0.046;0.012692;-0.026;-0.018;0.026;-0.013
1465;-0.28441;0.27396;0.075328;-0.011372;-0.30988;-0.11737;-0.30026;0.2871;0.029832;-0.0021466;0.011575;-0.076768;-0.151;-0.132;0.103;-0.012;0.007;0.007;-0.035;0.012692;-0.076;-0.018;0.025;-0.013
1470;-0.28406;0.27386;0.074774;-0.011374;-0.31516;-0.11555;-0.30027;0.28712;0.029799;-0.0016408;0.010651;-0.076779;-0.161;-0.132;0.054;-0.012;0.007;0.007;-0.046;0.002;-0.0274;-0.018;0.025972;-0.013
1475;-0.28366;0.27392;0.074212;-0.011368;-0.31992;-0.11354;-0.30026;0.28709;0.029775;-0.0013765;0.010522;-0.076756;-0.151;-0.132;0.103;-0.012;0.007;0.007;-0.046308;-0.009;-0.026;-0.018;0.026;-0.012028
1480;-0.28324;0.27394;0.073686;-0.011674;-0.32432;-0.11173;-0.30025;0.28713;0.029764;-0.0013323;0.01072;-0.076986;-0.151;-0.132;0.103;-0.012;0.007;0.007;-0.056692;0.002;-0.026;-0.018;0.026;-0.012
1485;-0.28288;0.2738;0.073078;-0.012601;-0.32797;-0.11009;-0.30019;0.28721;0.029749;-0.0010606;0.01062;-0.076581;-0.161;-0.142;0.103;-0.012;0.007;0.007;0.22798;-0.13626;-0.374;0.0017775;0.031854;-0.009097
1490;-0.28264;0.27367;0.072671;-0.018249;-0.32489;-0.11024;-0.30022;0.28716;0.029692;-0.00016003;0.010115;-0.076167;-0.06682;-0.081505;0.347;-0.020878;0.019862;0.008981;0.25822;-0.13733;-0.71582;0.01465;0.033848;-0.002127
1495;-0.2825;0.2738;0.072461;-0.025596;-0.31434;-0.11192;-0.3002;0.28724;0.029806;-0.0012336;0.011401;-0.077093;-0.043228;-0.14136;0.62342;-0.030695;0.031772;0.007104;0.2008;-0.17969;-0.87377;0.019097;0.033;-0.002794
1500;-0.2824;0.27389;0.072191;-0.03096;-0.30524;-0.11467;-0.30024;0.28721;0.029851;-0.0022474;0.011431;-0.077803;0.053;-0.152;0.834;-0.0332;0.033243;0.007;-0.122;-0.105;-0.8724;0.015109;0.028;-0.015749
1505;-0.28219;0.2739;0.071861;-0.031306;-0.30035;-0.11643;-0.30025;0.28718;0.029799;-0.0018349;0.010421;-0.077471;0.22352;-0.12394;0.834;-0.031;0.027072;0.002232;-0.27229;-0.12461;-1.0192;0.015873;0.023014;-0.022
1510;-0.28202;0.27396;0.071606;-0.029791;-0.29714;-0.11764;-0.30027;0.28716;0.029744;-0.00066511;0.0098447;-0.076909;0.27622;-0.10404;0.87701;-0.031774;0.028896;0;-0.23;-0.16921;-1.119;0.021;0.022;-0.0181
1515;-0.2819;0.27394;0.071577;-0.03407;-0.29514;-0.11811;-0.30034;0.28708;0.029746;-0.00057485;0.010551;-0.076824;0.25953;-0.10516;0.92042;-0.033;0.030784;0.001;-0.13354;-0.18059;-1.0214;0.023;0.0259;-0.015
1520;-0.28183;0.27385;0.071516;-0.038463;-0.29353;-0.11876;-0.30028;0.28719;0.029851;-0.0023543;0.012214;-0.076931;0.1926;-0.12084;0.931;-0.033784;0.032;0.002847;-0.024;-0.201;-1.02;0.020127;0.03;-0.013028
1525;-0.28177;0.27385;0.071438;-0.039983;-0.29214;-0.11961;-0.30026;0.28724;0.02979;-0.0016683;0.010637;-0.076961;0.082555;-0.12494;0.882;-0.033;0.033;0.003784;0.050542;-0.15818;-0.8224;0.014;0.031;-0.010028
1530;-0.28157;0.27391;0.071362;-0.040625;-0.29101;-0.11994;-0.30027;0.28725;0.029699;-0.00040126;0.0090624;-0.077143;-0.019977;-0.14704;0.834;-0.031;0.031352;0.005;0.071843;-0.13721;-0.772;0.011972;0.028028;-0.008
1535;-0.28139;0.27389;0.07129;-0.040169;-0.29012;-0.12005;-0.30024;0.28733;0.029762;-0.00092143;0.009947;-0.077325;-0.11583;-0.172;0.736;-0.03;0.031;0.005;0.13411;-0.148;-0.821;0.013981;0.0299;-0.008
1540;-0.28116;0.27396;0.07127;-0.041304;-0.28854;-0.11979;-0.30027;0.28727;0.029852;-0.0021732;0.011904;-0.077062;-0.16649;-0.17712;0.736;-0.030648;0.032648;0.006;0.16099;-0.13759;-0.81963;0.013028;0.033;-0.004019
1545;-0.28094;0.27396;0.071195;-0.042173;-0.28701;-0.11961;-0.30029;0.28728;0.029851;-0.0020965;0.011562;-0.077186;-0.202;-0.201;0.76383;-0.031568;0.034;0.006;0.181;-0.14769;-0.77337;0.013028;0.035;-0.004
1550;-0.2807;0.27398;0.071132;-0.043557;-0.2868;-0.11927;-0.30031;0.28725;0.02972;-0.0005041;0.0092485;-0.076981;-0.17469;-0.201;0.834;-0.032;0.034;0.006;0.256;-0.14779;-0.821;0.0159;0.035109;-0.007
1555;-0.28042;0.27406;0.071094;-0.043926;-0.28606;-0.11898;-0.30038;0.28717;0.029679;-8.5093e-05;0.0088704;-0.076544;-0.20575;-0.206;0.882;-0.033;0.036375;0.006;0.33168;-0.1896;-0.9196;0.020981;0.035;-0.001152
1560;-0.28024;0.27391;0.07105;-0.044131;-0.28482;-0.11929;-0.30034;0.28722;0.029773;-0.0011765;0.010737;-0.076987;-0.253;-0.216;0.98;-0.036;0.040375;0.007;0.37468;-0.17979;-0.921;0.022;0.036981;0.002
1565;-0.27997;0.27395;0.071049;-0.045017;-0.28357;-0.11938;-0.30031;0.28723;0.029787;-0.0015745;0.011579;-0.077201;-0.27796;-0.21844;1.029;-0.037;0.043;0.007;0.39686;-0.20082;-1.02;0.023;0.040981;-0.001981
1570;-0.27964;0.27398;0.071033;-0.045028;-0.28338;-0.11863;-0.30032;0.28723;0.029707;-0.00033042;0.0099673;-0.077134;-0.29113;-0.201;1.029;-0.038;0.044;0.007;0.36044;-0.23205;-1.07;0.026903;0.040981;-0.002
1575;-0.27931;0.274;0.071044;-0.045998;-0.2842;-0.11833;-0.3003;0.28723;0.02968;-0.00015108;0.0093379;-0.076807;-0.24556;-0.172;1.126;-0.039;0.046;0.007;0.46981;-0.2855;-1.119;0.032848;0.041;0.0019
1580;-0.27912;0.27389;0.071102;-0.046361;-0.28442;-0.11879;-0.30029;0.2872;0.02972;-0.00066322;0.010038;-0.076892;-0.31805;-0.162;1.126;-0.041;0.050356;0.01;0.35129;-0.25418;-1.169;0.033972;0.038864;0.004
1585;-0.27892;0.27372;0.071087;-0.047652;-0.28586;-0.11865;-0.30032;0.28714;0.02975;-0.0011291;0.010666;-0.076921;-0.29988;-0.14837;1.175;-0.042;0.051;0.009;0.39732;-0.26587;-1.169;0.032028;0.042;1.9e-05
1590;-0.27869;0.27368;0.071087;-0.047935;-0.28862;-0.1181;-0.30033;0.2871;0.029677;-0.0004542;0.0099138;-0.076486;-0.304;-0.132;1.1644;-0.040784;0.05;0.009784;0.407;-0.308;-1.2181;0.033;0.044;0.001
1595;-0.27853;0.2734;0.071118;-0.04895;-0.29184;-0.11736;-0.30032;0.28716;0.029647;-8.2583e-05;0.0093273;-0.076726;-0.29556;-0.123;1.126;-0.04;0.051;0.01;0.429;-0.32787;-1.169;0.033972;0.043;0.004
1600;-0.27835;0.27322;0.071125;-0.049383;-0.29535;-0.11637;-0.3003;0.28716;0.029648;-0.0003932;0.0094561;-0.077076;-0.314;-0.123;1.126;-0.04;0.051;0.011;0.37515;-0.30836;-1.169;0.034;0.041;0.0011
1605;-0.27813;0.27313;0.07119;-0.050573;-0.29958;-0.11441;-0.3003;0.2872;0.029673;-0.00095432;0.010223;-0.077287;-0.29185;-0.123;1.126;-0.039896;0.05;0.01;0.33282;-0.30816;-1.119;0.032;0.041;-0.001028
1610;-0.27793;0.27305;0.071172;-0.051264;-0.30378;-0.11276;-0.30031;0.28722;0.029672;-0.00085864;0.010725;-0.077106;-0.25404;-0.123;1.1699;-0.038896;0.048104;0.01;0.37587;-0.33054;-1.1176;0.031028;0.044;0.000972
1615;-0.27777;0.27292;0.071205;-0.051667;-0.30736;-0.11138;-0.30025;0.28734;0.029685;-0.00045927;0.010029;-0.077304;-0.25328;-0.123;1.175;-0.038;0.049;0.01;0.39759;-0.32921;-1.07;0.032;0.045;0.002028
1620;-0.27768;0.2728;0.071242;-0.052371;-0.31009;-0.11039;-0.30027;0.28733;0.029634;-0.00019767;0.0089047;-0.077466;-0.253;-0.132;1.126;-0.038;0.049;0.01;0.3756;-0.29738;-1.07;0.030028;0.044;-0.001
1625;-0.27749;0.27273;0.071264;-0.053142;-0.31248;-0.10917;-0.3003;0.28726;0.029646;-0.00084122;0.0095088;-0.077192;-0.232;-0.132;1.1274;-0.036972;0.047;0.01;0.37575;-0.30956;-1.02;0.028019;0.043;-0.001
1630;-0.27731;0.27271;0.071284;-0.053597;-0.31515;-0.10781;-0.30033;0.28721;0.029625;-0.00056426;0.0097742;-0.077089;-0.243;-0.142;1.126;-0.035;0.046;0.01;0.38877;-0.32076;-1.02;0.027028;0.044;0.002
1635;-0.27718;0.27267;0.071268;-0.053311;-0.31716;-0.10686;-0.30034;0.28726;0.029606;-0.00018106;0.009796;-0.07737;-0.243;-0.132;1.126;-0.035;0.046;0.01;0.38938;-0.30859;-1.02;0.027028;0.045;-0.000981
1640;-0.27709;0.2726;0.071362;-0.05519;-0.31895;-0.10588;-0.30032;0.28732;0.029657;-0.00056785;0.010108;-0.07759;-0.222;-0.132;1.077;-0.035;0.045;0.01;0.39852;-0.31869;-1.02;0.028;0.045028;-0.002
1645;-0.27696;0.27265;0.071375;-0.05577;-0.32097;-0.1047;-0.30027;0.28737;0.029676;-0.00082284;0.0098372;-0.077532;-0.202;-0.152;1.126;-0.035;0.045;0.01;0.36354;-0.287;-1.07;0.028;0.044;0
1650;-0.27695;0.27261;0.071301;-0.055897;-0.32253;-0.10392;-0.30028;0.28737;0.029697;-0.0010519;0.0099539;-0.07748;-0.171;-0.17172;1.126;-0.035;0.045972;0.009;0.36369;-0.276;-1.07;0.028028;0.044;0
1655;-0.27686;0.27269;0.071334;-0.055885;-0.32395;-0.10232;-0.30031;0.2873;0.029696;-0.0006144;0.009969;-0.077294;-0.161;-0.191;1.175;-0.036;0.047;0.008;0.37479;-0.244;-1.119;0.028;0.046;-0.001
1660;-0.27684;0.2727;0.071317;-0.055674;-0.32478;-0.10117;-0.30032;0.28733;0.02966;-0.00033568;0.010045;-0.07743;-0.141;-0.201;1.223;-0.036;0.047;0.007;0.35272;-0.244;-1.169;0.029;0.047;-2.8e-05
1665;-0.27686;0.27272;0.071308;-0.056164;-0.32555;-0.099598;-0.30031;0.28732;0.029633;-0.00044466;0.0096004;-0.077431;-0.12087;-0.22013;1.223;-0.037;0.047;0.0060872;0.353;-0.222;-1.169;0.03;0.046028;0
1670;-0.27688;0.27274;0.071263;-0.056703;-0.32598;-0.09799;-0.30033;0.28729;0.029645;-0.00069232;0.0096354;-0.077548;-0.1;-0.231;1.272;-0.038;0.048;0.005104;0.34328;-0.21228;-1.219;0.031;0.046;-0.001
1675;-0.27693;0.27275;0.071194;-0.0575;-0.32644;-0.096152;-0.30031;0.2873;0.029655;-0.00066716;0.0099953;-0.07741;-0.089;-0.22204;1.321;-0.038896;0.049896;0.005;0.29921;-0.24294;-1.269;0.034;0.046;-0.001972
1680;-0.27697;0.27273;0.071129;-0.058309;-0.32663;-0.094664;-0.30034;0.28728;0.029645;-0.00025684;0.0099305;-0.077481;-0.049;-0.20204;1.418;-0.04;0.051;0.004;0.29872;-0.28584;-1.4166;0.0389;0.048;-0.003
1685;-0.27697;0.2728;0.071073;-0.059923;-0.32653;-0.09275;-0.3003;0.28735;0.029636;-0.00016181;0.0096338;-0.077771;-0.00107;-0.17356;1.5054;-0.04;0.053;0.004216;0.2572;-0.33941;-1.5156;0.0439;0.049;-0.005
