Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
530;-0.087695;0.28917;0.081438;0.10626;-0.12222;-0.21471;-0.30092;0.28618;0.028624;0.002067;0.00037855;-0.070642;0.064;-0.132;0.152;-0.012;0.006;0.006;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
535;-0.089379;0.28996;0.083509;0.11038;-0.11886;-0.22426;-0.30095;0.28613;0.028613;0.0020643;0.00054873;-0.07082;0.06428;-0.132;0.152;-0.012;0.006;0.006;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
540;-0.091253;0.29068;0.085505;0.11439;-0.11609;-0.23424;-0.30093;0.28612;0.028628;0.0017555;0.0010557;-0.070949;0.074;-0.123;0.2;-0.012;0.006;0.007;-0.035;-0.009;-0.076;-0.018;0.025;-0.012
545;-0.093287;0.29122;0.087559;0.11825;-0.11433;-0.24389;-0.30095;0.28597;0.02856;0.0047974;0.0021311;-0.070668;0.08372;-0.123;0.2;-0.012;0.006;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
550;-0.095446;0.29169;0.089599;0.12261;-0.11303;-0.2532;-0.30091;0.28591;0.028532;0.0050405;0.0022247;-0.070355;0.084;-0.123;0.2;-0.012;0.006;0.007;-0.054624;-0.009;-0.076;-0.018;0.025;-0.012
555;-0.097714;0.29228;0.091612;0.12573;-0.11171;-0.26221;-0.30087;0.286;0.028582;0.0047591;0.0025885;-0.070467;0.094;-0.10404;0.2;-0.012;0.006;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
560;-0.10001;0.29308;0.09351;0.12895;-0.11093;-0.27059;-0.30088;0.28601;0.028594;0.0045962;0.0025688;-0.070346;0.094;-0.103;0.2;-0.012;0.006;0.008;-0.065624;-0.019;-0.076;-0.018;0.025;-0.012
565;-0.10255;0.2935;0.095287;0.13263;-0.11125;-0.27755;-0.30088;0.28596;0.028592;0.0049676;0.0019908;-0.069961;0.094;-0.083;0.2;-0.012;0.006;0.008;-0.048376;-0.009;-0.076;-0.018;0.025;-0.012
570;-0.10522;0.29389;0.097211;0.13524;-0.11207;-0.28345;-0.30081;0.28603;0.028592;0.0050392;0.0019575;-0.06983;0.104;-0.073;0.152;-0.011;0.006;0.008;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
575;-0.10797;0.29436;0.09907;0.13707;-0.11185;-0.28858;-0.3008;0.28604;0.028633;0.0048049;0.0020825;-0.069734;0.104;-0.05616;0.152;-0.011;0.006;0.008;-0.046;-0.000376;-0.076;-0.018;0.025;-0.012
580;-0.11062;0.29505;0.10086;0.13911;-0.11112;-0.2928;-0.30076;0.28605;0.028666;0.0046724;0.0023251;-0.069657;0.104;-0.044;0.18963;-0.011784;0.006;0.007216;-0.046;-0.006624;-0.076;-0.018;0.025;-0.012
585;-0.11344;0.29565;0.10259;0.14037;-0.1102;-0.29781;-0.30066;0.2862;0.028727;0.0045788;0.0023749;-0.069836;0.115;-0.044;0.2;-0.011;0.006;0.007;-0.046;-0.000376;-0.026;-0.018;0.025;-0.012
590;-0.1164;0.29605;0.10431;0.14089;-0.10912;-0.30224;-0.30066;0.28625;0.028752;0.0043504;0.0024625;-0.069985;0.115;-0.044;0.2;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
595;-0.11951;0.29648;0.10612;0.13963;-0.10727;-0.30619;-0.30061;0.28637;0.028844;0.0037352;0.0031;-0.07024;0.104;-0.044;0.249;-0.011;0.006;0.007;-0.046;-0.000376;-0.026;-0.018;0.025;-0.012
600;-0.1225;0.29703;0.10787;0.13721;-0.10356;-0.30949;-0.30055;0.28644;0.028877;0.0038192;0.0030757;-0.070281;0.094;-0.044;0.2;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
605;-0.12559;0.29753;0.10946;0.1335;-0.09816;-0.3134;-0.30051;0.28648;0.028851;0.0039754;0.0028091;-0.070304;0.094;-0.044;0.2;-0.012;0.005;0.007;-0.046;0.002;-0.076;-0.018784;0.025;-0.012
610;-0.12888;0.2976;0.11088;0.12976;-0.092652;-0.31668;-0.30052;0.2865;0.028863;0.0039881;0.0026878;-0.07044;0.084;-0.044;0.249;-0.0115;0.006;0.007;-0.057;-0.000376;-0.026;-0.018;0.025;-0.012
615;-0.13224;0.29769;0.11218;0.12715;-0.087227;-0.3193;-0.30049;0.28662;0.028922;0.003453;0.003258;-0.070879;0.06968;-0.054;0.249;-0.012;0.006;0.007;-0.048376;-0.009;-0.0652;-0.018;0.025;-0.012
620;-0.13545;0.29806;0.11355;0.12367;-0.080623;-0.32165;-0.30044;0.28672;0.028933;0.0031882;0.0036604;-0.071126;0.043;-0.064;0.249;-0.011648;0.006;0.007;-0.046;-0.009;-0.0368;-0.018;0.025;-0.012
625;-0.13881;0.29818;0.11473;0.12108;-0.073548;-0.32367;-0.30042;0.2868;0.028955;0.0028857;0.0040237;-0.071311;0.033;-0.073;0.249;-0.012;0.006;0.007;-0.046;-0.009;-0.0652;-0.018;0.025;-0.012
630;-0.14235;0.29793;0.11578;0.11909;-0.066835;-0.32531;-0.30037;0.28692;0.028967;0.0029342;0.0036294;-0.0716;0.013;-0.083;0.249;-0.012;0.006;0.007;-0.048376;0.002;-0.026;-0.018;0.025784;-0.012
635;-0.14583;0.29772;0.11684;0.1165;-0.060593;-0.32611;-0.30038;0.2869;0.028906;0.0031754;0.0034908;-0.071643;-0.008;-0.093;0.249;-0.012;0.006;0.007;-0.046;-0.009;-0.026;-0.018;0.025784;-0.012
640;-0.14921;0.29787;0.11798;0.11294;-0.054978;-0.32658;-0.30042;0.28691;0.028882;0.0032089;0.0036009;-0.071867;-0.028;-0.093;0.2;-0.012;0.007;0.007;-0.048376;-0.009;-0.026;-0.018;0.025784;-0.012
645;-0.15269;0.29784;0.11899;0.10924;-0.049884;-0.32685;-0.3004;0.28697;0.028862;0.0034671;0.0032456;-0.072096;-0.049;-0.103;0.2;-0.012;0.007;0.007;-0.046;-0.009;-0.026;-0.018;0.025216;-0.012
650;-0.15637;0.29731;0.11975;0.10707;-0.046004;-0.3263;-0.30037;0.28703;0.028823;0.0035991;0.0032823;-0.072251;-0.049;-0.11196;0.249;-0.012;0.007;0.007;-0.046;-0.006624;-0.026;-0.018;0.025;-0.012
655;-0.15987;0.29706;0.12046;0.10486;-0.043171;-0.32428;-0.30031;0.28718;0.028792;0.0037853;0.0030024;-0.072433;-0.049;-0.113;0.249;-0.012;0.007;0.007;-0.046;-0.000376;-0.0652;-0.018;0.025;-0.012
660;-0.16324;0.29702;0.1212;0.10132;-0.040534;-0.32236;-0.30032;0.2872;0.028779;0.003513;0.0032092;-0.072417;-0.049;-0.113;0.2;-0.012;0.007;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
665;-0.16698;0.29621;0.12162;0.099149;-0.03826;-0.32067;-0.30036;0.28723;0.028751;0.0035273;0.0032395;-0.072585;-0.059;-0.113;0.2;-0.012;0.007;0.007896;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
670;-0.17043;0.29616;0.12226;0.094063;-0.036501;-0.31797;-0.30037;0.28725;0.028692;0.0036985;0.0029959;-0.072483;-0.059;-0.123;0.249;-0.012;0.007;0.007972;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
675;-0.17369;0.29625;0.12284;0.08878;-0.035312;-0.31408;-0.30046;0.28709;0.028566;0.0043196;0.0025303;-0.071952;-0.069;-0.12325;0.249;-0.012;0.007;0.007;-0.057;-0.000376;-0.076;-0.018;0.025;-0.012
680;-0.1773;0.29549;0.12309;0.085727;-0.033535;-0.31122;-0.30042;0.28724;0.028565;0.0040862;0.0028347;-0.072417;-0.079;-0.12325;0.249;-0.012;0.007;0.007;-0.057;-0.005128;-0.076;-0.018;0.025;-0.012
685;-0.18054;0.2953;0.1235;0.081259;-0.03204;-0.30672;-0.30039;0.28735;0.028552;0.0038141;0.0032133;-0.072683;-0.079;-0.132;0.249;-0.012;0.007;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
690;-0.18365;0.29552;0.12392;0.074843;-0.03045;-0.30178;-0.30043;0.28732;0.028479;0.0042083;0.0029434;-0.072655;-0.089;-0.142;0.249;-0.012;0.007;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
695;-0.18699;0.29507;0.12403;0.070542;-0.028331;-0.29747;-0.30043;0.28736;0.028433;0.0043517;0.0029383;-0.07287;-0.1;-0.152;0.298;-0.012;0.007;0.007;-0.046;-0.001872;-0.076;-0.018;0.025;-0.012
700;-0.19024;0.29447;0.12403;0.067774;-0.02672;-0.29186;-0.30044;0.28736;0.028422;0.0043943;0.0029583;-0.073071;-0.11;-0.142;0.298;-0.012;0.008;0.007;-0.053128;-0.005128;-0.076;-0.018;0.025;-0.012
705;-0.19322;0.29447;0.12409;0.063161;-0.024932;-0.28546;-0.30047;0.2874;0.028416;0.0042478;0.0034561;-0.073311;-0.12;-0.152;0.298;-0.012;0.008;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
710;-0.19633;0.29427;0.12395;0.060638;-0.023333;-0.27991;-0.30043;0.28755;0.028428;0.0039256;0.0038353;-0.07375;-0.141;-0.17172;0.298;-0.012;0.008;0.007;-0.038872;0.002;-0.076;-0.018;0.025;-0.012
715;-0.1994;0.29368;0.12366;0.059403;-0.02264;-0.27302;-0.30046;0.28749;0.028377;0.0042965;0.0033267;-0.073712;-0.151;-0.172;0.298;-0.012;0.008;0.007;-0.042128;0.002;-0.026;-0.018;0.025;-0.012
720;-0.20244;0.29318;0.12328;0.057858;-0.022695;-0.26572;-0.30058;0.28734;0.028285;0.0051733;0.0024104;-0.073495;-0.161;-0.18096;0.298;-0.012;0.008;0.007;-0.038872;0.002;-0.076;-0.018;0.025;-0.012
725;-0.20539;0.29282;0.12292;0.056489;-0.023714;-0.259;-0.30056;0.28741;0.028338;0.0045098;0.0032891;-0.073718;-0.171;-0.19006;0.249;-0.012104;0.008;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
730;-0.20831;0.29241;0.12244;0.056405;-0.02565;-0.25259;-0.30052;0.28755;0.028423;0.0040783;0.0035123;-0.074038;-0.17996;-0.19204;0.249;-0.013;0.008;0.007;-0.038872;-0.009;-0.076;-0.018;0.025;-0.012
735;-0.21117;0.29188;0.12192;0.055235;-0.028536;-0.24621;-0.30047;0.28768;0.028442;0.0040042;0.003323;-0.074293;-0.171;-0.201;0.2;-0.013;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025648;-0.012
740;-0.21402;0.29144;0.1213;0.05363;-0.031965;-0.24038;-0.30052;0.28767;0.028454;0.0039307;0.0032639;-0.07448;-0.171;-0.201;0.2;-0.013;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
745;-0.21673;0.29117;0.12068;0.0528;-0.036428;-0.23452;-0.30052;0.28767;0.02846;0.0039322;0.0034517;-0.074639;-0.171;-0.201;0.2;-0.013;0.009;0.007;-0.046;0.002;-0.076;-0.018;0.026;-0.012
750;-0.21951;0.29071;0.11996;0.052785;-0.041233;-0.22992;-0.3005;0.28775;0.028508;0.0035831;0.0039332;-0.075097;-0.171;-0.201;0.2;-0.013;0.008;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
755;-0.22201;0.29041;0.1192;0.052312;-0.046151;-0.2248;-0.30051;0.2878;0.028534;0.00334;0.004133;-0.075493;-0.16452;-0.201;0.2;-0.013;0.008;0.007;-0.042128;-0.009;-0.076;-0.018;0.026;-0.012
760;-0.22459;0.28993;0.11839;0.050455;-0.050632;-0.22096;-0.30055;0.28778;0.028535;0.0033041;0.0040936;-0.075596;-0.161;-0.191;0.2;-0.012;0.008;0.007;-0.046;-0.005128;-0.026;-0.018;0.026;-0.012
765;-0.22702;0.28959;0.11748;0.049735;-0.055508;-0.21671;-0.30052;0.28784;0.028568;0.003154;0.0042293;-0.075681;-0.161;-0.191;0.2;-0.013;0.008;0.007;-0.046;-0.005128;-0.026;-0.018;0.026;-0.012
770;-0.22951;0.28916;0.11653;0.048953;-0.060822;-0.21238;-0.30053;0.28785;0.0286;0.0031678;0.0041307;-0.075671;-0.161;-0.191;0.2;-0.012;0.008;0.007;-0.046;-0.009;-0.026;-0.018;0.026;-0.012
775;-0.23179;0.28891;0.11555;0.048668;-0.066636;-0.20762;-0.3005;0.2879;0.028666;0.002572;0.0047183;-0.07587;-0.171;-0.1865;0.2;-0.013;0.008;0.007;-0.046;-0.009;-0.026;-0.018;0.026;-0.012
780;-0.23406;0.28856;0.11461;0.046486;-0.071769;-0.20359;-0.30051;0.28793;0.028724;0.0021066;0.0050921;-0.075982;-0.161;-0.191;0.2;-0.012;0.008;0.007;-0.038872;-0.009;-0.026;-0.018;0.026;-0.012
785;-0.23629;0.28788;0.1135;0.046094;-0.076854;-0.20008;-0.30053;0.28791;0.028742;0.002006;0.0049808;-0.075944;-0.161;-0.191;0.152;-0.012;0.008;0.007;-0.046;-0.009;-0.026;-0.018;0.025352;-0.012
790;-0.23842;0.28733;0.1124;0.044293;-0.082018;-0.19643;-0.30058;0.28785;0.028776;0.0019884;0.0049621;-0.075906;-0.161;-0.191;0.152;-0.012;0.008;0.007;-0.046;-0.009;-0.026;-0.018;0.025;-0.012
795;-0.24047;0.28703;0.11137;0.042279;-0.087683;-0.19286;-0.30055;0.28788;0.028835;0.0016121;0.0053042;-0.076015;-0.161;-0.18783;0.152;-0.012;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
800;-0.24244;0.28688;0.11035;0.039713;-0.093158;-0.18937;-0.30055;0.28787;0.028872;0.0018194;0.004719;-0.076007;-0.161;-0.182;0.103;-0.012;0.008;0.007;-0.057;0.002;-0.076;-0.018648;0.025;-0.012
805;-0.24441;0.28654;0.10933;0.036568;-0.09857;-0.18573;-0.30055;0.28788;0.028923;0.0014346;0.0052464;-0.075979;-0.171;-0.191;0.103;-0.012;0.008;0.007;-0.049872;0.002;-0.076;-0.018;0.025;-0.012
810;-0.24634;0.28597;0.10811;0.035139;-0.10342;-0.18247;-0.30054;0.28786;0.028974;0.0012277;0.0055139;-0.076128;-0.171;-0.191;0.11358;-0.012;0.008;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.012
815;-0.24817;0.28537;0.10695;0.03312;-0.10791;-0.17928;-0.30053;0.28793;0.029057;0.00098551;0.005533;-0.076525;-0.181;-0.201;0.152;-0.012216;0.008;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.012
820;-0.2498;0.28505;0.10588;0.029213;-0.11221;-0.17579;-0.30058;0.28786;0.029101;0.00089895;0.0054253;-0.076341;-0.192;-0.201;0.152;-0.013;0.008;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
825;-0.25132;0.28491;0.10485;0.026109;-0.11683;-0.17216;-0.30061;0.28777;0.02911;0.0010866;0.0055223;-0.076203;-0.192;-0.201;0.152;-0.013;0.008;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.012
830;-0.25285;0.28482;0.10373;0.024009;-0.12122;-0.16934;-0.30067;0.28761;0.029112;0.0014371;0.0052031;-0.075882;-0.202;-0.201;0.103;-0.013;0.008;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
835;-0.25424;0.2848;0.10265;0.021591;-0.12583;-0.16606;-0.30072;0.28753;0.029168;0.0011966;0.0055532;-0.075886;-0.202;-0.201;0.103;-0.013;0.008;0.007;-0.057;-0.005128;-0.0584;-0.018;0.025352;-0.012
840;-0.25569;0.28452;0.10153;0.020256;-0.13021;-0.16359;-0.30069;0.28758;0.029253;0.00062583;0.0060154;-0.076091;-0.202;-0.201;0.054;-0.013;0.009;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
845;-0.25708;0.28424;0.1004;0.019105;-0.13437;-0.16165;-0.30073;0.2875;0.029284;0.00075893;0.0060418;-0.075948;-0.20172;-0.201;0.103;-0.013;0.008;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
850;-0.25829;0.28414;0.099388;0.017025;-0.13827;-0.15915;-0.30075;0.28742;0.029305;0.00067661;0.0062005;-0.075772;-0.192;-0.211;0.103;-0.013;0.008;0.007;-0.057;-0.005128;-0.076;-0.018;0.025;-0.012
855;-0.25936;0.28421;0.098355;0.015867;-0.14256;-0.15645;-0.30079;0.28729;0.029371;0.00028338;0.0068025;-0.075416;-0.202;-0.211;0.054;-0.013;0.009;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.012
860;-0.26041;0.2842;0.097419;0.013829;-0.14656;-0.15421;-0.30078;0.28725;0.029439;-0.00033026;0.0077251;-0.075432;-0.202;-0.211;0.054;-0.013;0.009;0.007;-0.057;-0.005128;-0.076;-0.018;0.025;-0.012
865;-0.26138;0.28423;0.096551;0.010732;-0.15041;-0.15187;-0.30084;0.28716;0.029416;-5.8166e-05;0.0073996;-0.075357;-0.202;-0.211;0.054;-0.013;0.009;0.007;-0.049872;-0.009;-0.076;-0.018;0.025;-0.012
870;-0.26233;0.28437;0.095754;0.0077731;-0.15427;-0.15036;-0.30085;0.28709;0.029403;-6.4593e-05;0.0077872;-0.07504;-0.202;-0.221;0.054;-0.013;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
875;-0.26333;0.28441;0.094905;0.0058645;-0.15824;-0.14919;-0.30082;0.2871;0.029447;-0.00019912;0.0084881;-0.075059;-0.212;-0.221;0.054;-0.013;0.009;0.007;-0.046;-0.001872;-0.076;-0.018;0.025;-0.012
880;-0.26426;0.28432;0.093971;0.0063788;-0.16235;-0.14841;-0.30079;0.28717;0.029533;-0.00082041;0.0094115;-0.075387;-0.22172;-0.221;0.054;-0.013;0.008;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
885;-0.26506;0.28445;0.093114;0.0061003;-0.16647;-0.14755;-0.30079;0.28718;0.029582;-0.0010414;0.0098665;-0.075422;-0.21228;-0.21128;0.054;-0.013;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
890;-0.26579;0.28453;0.092293;0.0062659;-0.17093;-0.14647;-0.30078;0.28716;0.029656;-0.0016422;0.010864;-0.07545;-0.222;-0.211;0.054;-0.013;0.009;0.007;-0.046;-0.001872;-0.076;-0.018;0.025;-0.012
895;-0.26645;0.28456;0.091433;0.0068321;-0.17557;-0.14551;-0.30077;0.28715;0.029717;-0.0019633;0.011508;-0.075615;-0.222;-0.211;0.054;-0.013;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
900;-0.26716;0.28455;0.09059;0.008119;-0.18068;-0.14532;-0.30073;0.28722;0.029799;-0.0026078;0.012257;-0.075557;-0.232;-0.211;0.006;-0.013;0.009;0.007;-0.053128;-0.009;-0.076;-0.018;0.025;-0.012
905;-0.26772;0.28465;0.089835;0.008812;-0.18597;-0.14492;-0.30071;0.28721;0.029886;-0.0034927;0.013428;-0.075653;-0.222;-0.211;0.054;-0.013;0.009;0.007;-0.046;-0.01548;-0.076;-0.018;0.025;-0.012
910;-0.26815;0.28491;0.089124;0.0088823;-0.19145;-0.14449;-0.30072;0.28718;0.029876;-0.0034339;0.013717;-0.075855;-0.222;-0.20884;0.054;-0.013;0.009;0.007;-0.057;-0.009;-0.076;-0.018;0.025;-0.012
915;-0.26856;0.2852;0.088496;0.0087495;-0.19712;-0.14456;-0.30063;0.28734;0.02996;-0.0041076;0.014367;-0.076037;-0.212;-0.201;0.054;-0.013;0.009;0.007;-0.046;-0.009;-0.026;-0.018;0.025648;-0.012
920;-0.26894;0.28541;0.087841;0.0087014;-0.2029;-0.14454;-0.30061;0.28737;0.02999;-0.0046794;0.015182;-0.07611;-0.222;-0.201;0.043632;-0.012;0.009;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
925;-0.26937;0.28537;0.087183;0.0089236;-0.20883;-0.14492;-0.30065;0.28725;0.029949;-0.0043944;0.015027;-0.075771;-0.212;-0.18517;0.054;-0.012;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
930;-0.26972;0.2856;0.086598;0.0087685;-0.21454;-0.14541;-0.30067;0.28727;0.029959;-0.0043581;0.015147;-0.075873;-0.202;-0.182;0.022896;-0.012;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
935;-0.27002;0.28579;0.086;0.0089395;-0.22019;-0.14594;-0.3006;0.28743;0.030027;-0.0049172;0.016198;-0.076548;-0.192;-0.172;0.037104;-0.012;0.008352;0.007648;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
940;-0.27028;0.28593;0.085403;0.0092288;-0.22582;-0.14607;-0.30056;0.28746;0.030028;-0.0052472;0.016802;-0.076653;-0.181;-0.172;0.054;-0.012;0.009;0.007352;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
945;-0.27056;0.28606;0.084792;0.0097991;-0.2312;-0.14664;-0.30057;0.28744;0.030022;-0.0051777;0.016875;-0.076687;-0.181;-0.162;0.054;-0.012;0.008;0.007;-0.046;-0.014;-0.076;-0.018;0.025;-0.012
950;-0.27069;0.28638;0.084239;0.0099555;-0.23658;-0.14604;-0.30058;0.28742;0.030004;-0.0050627;0.01687;-0.076664;-0.181;-0.152;0.103;-0.012;0.008;0.007;-0.0515;-0.019;-0.076;-0.018;0.025;-0.012
955;-0.27085;0.28662;0.083664;0.010162;-0.24172;-0.14557;-0.30062;0.28733;0.029947;-0.0046109;0.016431;-0.076409;-0.181;-0.142;0.0785;-0.012;0.008;0.0075;-0.046;-0.019;-0.076;-0.018;0.025;-0.012
960;-0.27109;0.28663;0.083003;0.010771;-0.24673;-0.14537;-0.30056;0.28738;0.029986;-0.005047;0.017039;-0.076431;-0.181;-0.142;0.103;-0.012;0.008;0.008;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
965;-0.27127;0.28666;0.082397;0.010726;-0.2519;-0.14468;-0.30054;0.28742;0.030015;-0.0052383;0.01724;-0.076614;-0.181;-0.12883;0.054;-0.012;0.008;0.007;-0.046;0.002;-0.1005;-0.018;0.025;-0.012
970;-0.27137;0.28681;0.081862;0.0088679;-0.2567;-0.14355;-0.30056;0.28744;0.030022;-0.0052321;0.017045;-0.076846;-0.192;-0.123;0.103;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
975;-0.27145;0.28682;0.081238;0.0083545;-0.26192;-0.14195;-0.30055;0.28746;0.03003;-0.0053954;0.017122;-0.076906;-0.192;-0.132;0.103;-0.012;0.008;0.007;-0.0405;0.002;-0.076;-0.018;0.025;-0.012
980;-0.27152;0.28689;0.080633;0.0074602;-0.26721;-0.14055;-0.30054;0.28742;0.030018;-0.0052101;0.016748;-0.07673;-0.19984;-0.132;0.103;-0.012;0.008;0.007;-0.0405;0.002;-0.076;-0.018;0.025;-0.012
985;-0.27158;0.28686;0.079984;0.0076216;-0.27277;-0.13946;-0.30061;0.28725;0.029962;-0.0045418;0.016319;-0.07651;-0.202;-0.142;0.103;-0.012;0.009;0.007;-0.046;-0.009;-0.076;-0.018;0.025;-0.012
990;-0.27159;0.28686;0.079396;0.0068628;-0.27864;-0.13798;-0.30069;0.28708;0.029924;-0.0040683;0.015829;-0.076308;-0.202;-0.152;0.103;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
995;-0.2716;0.28687;0.078796;0.0060634;-0.28457;-0.13688;-0.30068;0.28707;0.029924;-0.0040061;0.015647;-0.076247;-0.21096;-0.15304;0.103;-0.012;0.008;0.007;-0.035;0.002;-0.076;-0.018;0.025;-0.012
1000;-0.27149;0.287;0.07821;0.0059659;-0.29088;-0.13544;-0.30068;0.28713;0.029936;-0.0041018;0.015588;-0.076402;-0.21096;-0.172;0.103;-0.012;0.009;0.007;-0.046;-0.0035;-0.076;-0.018;0.025;-0.012
1005;-0.2714;0.28699;0.077553;0.0066389;-0.29765;-0.13428;-0.30076;0.28699;0.029903;-0.0037702;0.015389;-0.076166;-0.202;-0.17304;0.103;-0.012;0.008896;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
1010;-0.27127;0.28715;0.076959;0.0064677;-0.30427;-0.13326;-0.30077;0.28698;0.029904;-0.0039967;0.015451;-0.076009;-0.20172;-0.182;0.103;-0.012;0.009;0.007;-0.035;0.002;-0.076;-0.018;0.025;-0.012
1015;-0.27116;0.28719;0.076318;0.0073733;-0.31153;-0.13234;-0.30078;0.28695;0.029848;-0.0034135;0.014602;-0.07588;-0.19228;-0.182;0.103;-0.012972;0.008028;0.007;-0.035;-0.0035;-0.076;-0.018;0.025;-0.012
1020;-0.27083;0.28748;0.075753;0.0076203;-0.31855;-0.13089;-0.30087;0.28681;0.029791;-0.0026068;0.013811;-0.075726;-0.202;-0.182;0.103;-0.012;0.008;0.007;-0.057;0.002;-0.076;-0.018;0.025;-0.012
1025;-0.27068;0.28754;0.075085;0.0089357;-0.326;-0.13022;-0.30089;0.28677;0.029749;-0.0019606;0.013059;-0.075594;-0.202;-0.172;0.103;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.013
1030;-0.27048;0.28754;0.074342;0.011766;-0.33373;-0.12949;-0.30091;0.28673;0.029693;-0.0017001;0.012994;-0.075548;-0.202;-0.172;0.103;-0.012;0.008;0.007;-0.035;-0.0035;-0.076;-0.018;0.025;-0.013
1035;-0.27026;0.28775;0.073705;0.013123;-0.34152;-0.12869;-0.30098;0.28665;0.029682;-0.0015729;0.012797;-0.075478;-0.202;-0.162;0.103;-0.012;0.009;0.007;-0.035;0.002;-0.076;-0.018;0.025;-0.0125
1040;-0.27;0.2879;0.073078;0.014493;-0.34959;-0.12742;-0.30099;0.28664;0.029596;-0.00095531;0.012044;-0.075302;-0.192;-0.162;0.103;-0.012;0.008;0.007;-0.035;-0.0035;-0.076;-0.018;0.025;-0.012
1045;-0.26993;0.28789;0.073034;0.006776;-0.35451;-0.1265;-0.30099;0.28666;0.029503;-0.0010204;0.011585;-0.074974;-0.13724;-0.17914;0.23139;-0.009408;0.010638;0.007864;0.070062;0.40864;-1.1195;-0.055558;0.042;-0.010667
1050;-0.26988;0.28791;0.072557;0.020131;-0.34789;-0.12686;-0.30102;0.28665;0.0296;-0.0039875;0.014342;-0.074424;0.27311;-0.32623;1.1062;0.0175;0.0335;0.014;0.116;0.79339;-2.2625;-0.096725;0.0593;-0.000575
1055;-0.26993;0.28801;0.072185;0.035485;-0.33714;-0.12845;-0.30096;0.28669;0.02975;-0.0056161;0.016015;-0.073666;0.73433;-0.61908;1.9394;0.035804;0.050962;0.017873;-0.36577;1.0759;-2.8903;-0.12356;0.058;0.019
1060;-0.27018;0.2881;0.07217;0.036434;-0.33351;-0.13114;-0.30095;0.28667;0.02963;-0.0014674;0.012391;-0.074334;1.2647;-0.781;2.344;0.039;0.048096;0.027;-0.56698;0.90357;-2.7845;-0.118;0.052;0.032
1065;-0.27046;0.28844;0.072323;0.03173;-0.33538;-0.13402;-0.30095;0.28666;0.029486;0.0016449;0.0096679;-0.075601;1.2828;-0.70827;2.246;0.036896;0.044896;0.031928;-0.42111;0.68883;-2.5339;-0.10264;0.049625;0.01846
