Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
2170;-0.072968;0.27221;0.027853;0.014529;0.0027085;-0.087185;-0.30001;0.28619;0.028509;0.0052605;0.00081451;-0.07266;-0.038;0.172;1.175;-0.00099735;0.013003;-0.017;-0.003;0.002;0.024;-0.019;0.028;-0.012
2175;-0.073003;0.27209;0.027805;0.015045;0.0028341;-0.087305;-0.29998;0.28624;0.028515;0.0052797;0.00068218;-0.072689;-0.038;0.163;1.175;-0.001;0.013;-0.017;-0.003;-0.009;0.073;-0.019;0.028;-0.012
2180;-0.072962;0.27217;0.027859;0.01416;0.0028918;-0.087135;-0.29994;0.28627;0.028537;0.005273;0.00080244;-0.072748;-0.038;0.163;1.175;0;0.013;-0.017;0.004128;-0.009;0.073;-0.019;0.028;-0.012
2185;-0.072998;0.27213;0.027846;0.014352;0.0028935;-0.087359;-0.29997;0.2862;0.02853;0.0054368;0.00037083;-0.072569;-0.038;0.163;1.175;0;0.013;-0.017;-0.003;-0.001872;0.073;-0.019;0.028;-0.011352
2190;-0.07297;0.27215;0.027863;0.014308;0.0029081;-0.087302;-0.29995;0.28628;0.028502;0.0055077;0.00040147;-0.072873;-0.037392;0.163;1.175;0;0.013;-0.017;-0.014;-0.001872;0.073;-0.019;0.028;-0.011
2195;-0.072969;0.27217;0.027848;0.014163;0.0029374;-0.087349;-0.29991;0.28633;0.028529;0.0054002;0.00075816;-0.073003;-0.038;0.163;1.175;0;0.013;-0.017;-0.003;-0.009;0.024;-0.018366;0.028;-0.011634
2200;-0.073015;0.27211;0.027835;0.014891;0.0028303;-0.087495;-0.29988;0.28634;0.028559;0.0052619;0.00071971;-0.072905;-0.038;0.163;1.175;0;0.013;-0.017;0.003969;-0.002031;0.073;-0.019;0.028;-0.012
2205;-0.073025;0.27204;0.027813;0.014895;0.0027709;-0.087422;-0.29991;0.28633;0.028543;0.0052866;0.00067108;-0.072906;-0.038;0.15443;1.223;0;0.013;-0.017;0.008;-0.004969;0.024;-0.019;0.028;-0.012
2210;-0.072991;0.27211;0.027846;0.014783;0.002756;-0.087333;-0.29994;0.28627;0.028524;0.0054617;0.00048414;-0.072818;-0.038;0.153;1.223;0;0.013;-0.017;0.008;-0.009;0.024;-0.019;0.028;-0.012
2215;-0.07302;0.27209;0.027835;0.014799;0.0027981;-0.087457;-0.29991;0.2863;0.028537;0.0052325;0.0006583;-0.072762;-0.038;0.153;1.1852;0;0.013;-0.017;-0.003;-0.009;0.024;-0.019;0.028;-0.011366
2220;-0.072986;0.27212;0.027846;0.014618;0.0028394;-0.087286;-0.29996;0.28623;0.028475;0.0057273;0.00013515;-0.07251;-0.038;0.153;1.175;0;0.013;-0.017;0.0038087;-0.009;0.05433;-0.019;0.028;-0.012
2225;-0.072991;0.27211;0.027824;0.014876;0.0027274;-0.087224;-0.29989;0.28633;0.028525;0.0051669;0.00074647;-0.072681;-0.038;0.153;1.175;0;0.013;-0.017;0.0011913;-0.0021913;0.073;-0.019;0.028;-0.012
2230;-0.072906;0.27224;0.027869;0.014407;0.0028434;-0.086948;-0.29995;0.28627;0.028524;0.0053731;0.00052608;-0.072676;-0.038;0.15968;1.175;0;0.013;-0.016668;0.008;0.002;0.073;-0.019;0.028;-0.012
2235;-0.072969;0.27221;0.027891;0.01406;0.002919;-0.087301;-0.29998;0.28621;0.028519;0.0054638;0.00040181;-0.07253;-0.038;0.163;1.175;0;0.013;-0.017;0.008;-0.0021913;0.073;-0.019;0.028;-0.012
2240;-0.072999;0.27211;0.027856;0.014713;0.002872;-0.087398;-0.29998;0.28618;0.028514;0.005397;0.00051695;-0.072465;-0.032186;0.163;1.1951;0;0.013;-0.016;-0.003;-0.009;0.123;-0.019;0.028;-0.012
2245;-0.07298;0.27217;0.02787;0.014245;0.0028768;-0.087316;-0.29998;0.28624;0.028513;0.0056072;0.00045127;-0.072812;-0.032629;0.163;1.175;0;0.014;-0.017;-0.003;0.002;0.073;-0.019;0.028;-0.012
2250;-0.072979;0.27218;0.027859;0.014322;0.0028047;-0.087162;-0.29998;0.28624;0.02849;0.0057784;0.000345;-0.072711;-0.028;0.163;1.175;0;0.014;-0.017;-0.003;-0.009;0.053611;-0.019;0.028;-0.011604
2255;-0.072986;0.27218;0.02785;0.014584;0.0029451;-0.087411;-0.30001;0.28618;0.028485;0.005623;0.00050139;-0.072626;-0.032551;0.163;1.175;0;0.014;-0.017;-0.003;0.002;0.043389;-0.018396;0.028;-0.012
2260;-0.073054;0.27202;0.027812;0.014937;0.0029631;-0.087692;-0.29999;0.28623;0.028559;0.0052355;0.00087975;-0.072793;-0.038;0.1571;1.175;0;0.014;-0.017;-0.003;0.002;0.043389;-0.019;0.028;-0.012
2265;-0.073003;0.27213;0.027841;0.014579;0.0028984;-0.08739;-0.29996;0.2863;0.028554;0.005229;0.00049382;-0.072806;-0.038;0.163;1.175;0;0.014;-0.017;-0.003;0.0063525;0.024;-0.019;0.028;-0.012
2270;-0.073008;0.27215;0.027848;0.014437;0.0028788;-0.087405;-0.29999;0.28625;0.028538;0.0053553;0.0003893;-0.072713;-0.038;0.163;1.175;0;0.014;-0.016323;0.008;0.0065148;0.073;-0.019;0.028;-0.012
2275;-0.072956;0.27214;0.027854;0.013953;0.003038;-0.087144;-0.3;0.28621;0.028538;0.0053057;0.00057048;-0.072687;-0.038;0.163;1.175;0;0.013;-0.017;0.008;0.0065148;0.073;-0.019;0.028;-0.012
2280;-0.072957;0.27218;0.027841;0.014141;0.003041;-0.087262;-0.29995;0.28628;0.028519;0.0053562;0.00045814;-0.072706;-0.038;0.16525;1.175;0;0.014;-0.017;-0.003;0.013;0.073;-0.019;0.028;-0.012
2285;-0.073009;0.27208;0.027836;0.014283;0.0030128;-0.087554;-0.29998;0.28623;0.028514;0.0053299;0.00069724;-0.072731;-0.038;0.172;1.175;0;0.014;-0.017;-0.003;0.002;0.073;-0.019;0.028;-0.012
2290;-0.07297;0.27216;0.027858;0.014528;0.0029164;-0.087405;-0.3;0.28623;0.028497;0.0054821;0.00063355;-0.072894;-0.038;0.172;1.175;0;0.014;-0.017;0.0034852;0.002;0.073;-0.019;0.028;-0.012
2295;-0.072988;0.27211;0.027817;0.014954;0.0029102;-0.087428;-0.29997;0.28625;0.028508;0.0055298;0.00057155;-0.072964;-0.038;0.172;1.175;0;0.014;-0.017;0.008;0.002;0.024;-0.019;0.028;-0.012
2300;-0.072953;0.27212;0.027824;0.014727;0.0029667;-0.087208;-0.29994;0.28629;0.028532;0.0054253;0.00065271;-0.073015;-0.038;0.172;1.175;0;0.014;-0.017;0.008;0.013;0.044837;-0.019;0.028;-0.012
2305;-0.072993;0.27211;0.02783;0.01502;0.0028053;-0.087361;-0.29998;0.28624;0.028543;0.0055492;0.00037622;-0.072944;-0.038;0.172;1.175;0;0.014;-0.017;0.008;0.0066777;0.073;-0.019;0.028;-0.012
2310;-0.073031;0.27203;0.027824;0.014984;0.0027572;-0.087432;-0.29994;0.28632;0.028543;0.0054974;0.0002423;-0.07295;-0.038;0.172;1.223;0;0.014;-0.017;0.008;0.002;0.094262;-0.019;0.028;-0.012
2315;-0.073005;0.27205;0.02784;0.0146;0.0029428;-0.087457;-0.29992;0.28633;0.028554;0.0052494;0.00063996;-0.072902;-0.038;0.172;1.175;0;0.014;-0.017;0.008;0.002;0.073;-0.019;0.028;-0.012
2320;-0.072983;0.27211;0.027823;0.014911;0.0029235;-0.087443;-0.29992;0.28631;0.028554;0.0051668;0.00067968;-0.072823;-0.038;0.163;1.175;0;0.014;-0.017;0.008;0.002;0.073;-0.01844;0.028;-0.012
2325;-0.072942;0.27221;0.027875;0.014371;0.0028532;-0.087179;-0.29998;0.28618;0.028498;0.0055017;0.00042732;-0.072518;-0.038;0.163;1.175;0;0.014;-0.017;0.008;0.002;0.073;-0.019;0.028;-0.012
2330;-0.072976;0.27212;0.027835;0.014795;0.0028003;-0.087264;-0.3;0.28614;0.028493;0.005471;0.00067929;-0.07261;-0.038;0.163;1.175;0;0.014;-0.017;0.012841;-0.0028414;0.024;-0.019;0.028;-0.012
2335;-0.072989;0.27218;0.02784;0.014511;0.0030628;-0.08763;-0.29999;0.2862;0.028504;0.0055642;0.00043644;-0.072848;-0.038;0.163;1.175;0;0.014;-0.017;0.008;-0.009;0.073;-0.019;0.028;-0.012
2340;-0.07298;0.27218;0.027892;0.013882;0.0029589;-0.087324;-0.29999;0.28625;0.028524;0.005572;0.00042425;-0.072921;-0.038;0.163;1.175;0;0.014;-0.017;0.008;-0.009;0.024;-0.019;0.028;-0.012
2345;-0.073026;0.27208;0.02783;0.014761;0.0028589;-0.087603;-0.3;0.28623;0.028502;0.0056225;0.00033228;-0.072837;-0.038;0.163;1.223;0;0.014;-0.017;0.008;0.002;0.024;-0.019;0.028;-0.012
2350;-0.072986;0.27215;0.027869;0.014422;0.0028376;-0.087323;-0.3;0.28622;0.028513;0.0054315;0.00054017;-0.072659;-0.049;0.163;1.1761;0;0.014;-0.017;0.0020056;0.002;0.024;-0.019;0.028;-0.012
2355;-0.073009;0.27212;0.027864;0.014732;0.0027232;-0.087417;-0.3;0.28625;0.028555;0.0049076;0.00091583;-0.07273;-0.038;0.163;1.223;0;0.014;-0.017;-0.003;-0.009;0.024;-0.019;0.028;-0.012
2360;-0.07298;0.27213;0.02787;0.014251;0.0028783;-0.087308;-0.29998;0.28629;0.028549;0.0051869;0.00074712;-0.072953;-0.038;0.163;1.126;0;0.014;-0.017;-0.003;-0.009;0.073;-0.019;0.028;-0.012
2365;-0.07302;0.27207;0.027835;0.014635;0.0028846;-0.087524;-0.29997;0.28631;0.028548;0.0052553;0.00091549;-0.073038;-0.038;0.163;1.126;0;0.014;-0.017;0.008;0.002;0.024;-0.019;0.028;-0.012
2370;-0.072974;0.27215;0.027859;0.014518;0.0028721;-0.087338;-0.29995;0.2863;0.02856;0.0050891;0.00090988;-0.072915;-0.038;0.15404;1.175;0;0.014;-0.017;0.008;0.002;0.024;-0.019;0.028;-0.012
2375;-0.072963;0.27214;0.027853;0.014299;0.0029126;-0.087234;-0.29995;0.28629;0.028565;0.0050108;0.0010338;-0.072828;-0.038;0.163;1.175;0;0.014;-0.017;-0.003;-0.009;0.024;-0.019;0.028;-0.012
2380;-0.073036;0.27206;0.027825;0.014896;0.0028329;-0.087631;-0.29995;0.28628;0.028515;0.0054205;0.00045666;-0.072714;-0.038;0.163;1.175;0;0.014;-0.017;0.0028298;-0.009;0.049969;-0.019;0.028;-0.012
2385;-0.072996;0.27214;0.027818;0.014943;0.0028646;-0.087394;-0.29992;0.28638;0.028555;0.0050518;0.00085261;-0.072923;-0.038;0.163;1.175;0;0.014;-0.017;0.008;-0.0031702;0.024;-0.019;0.028;-0.012
2390;-0.072975;0.27218;0.027863;0.014466;0.0028246;-0.087311;-0.29995;0.28634;0.028537;0.0051587;0.00085553;-0.0729;-0.038;0.163;1.1376;0;0.014;-0.017;-0.003;-0.0031702;0.073;-0.019;0.028;-0.012
2395;-0.072979;0.27212;0.027858;0.01434;0.0028509;-0.087235;-0.29996;0.28627;0.028519;0.0052637;0.00050398;-0.072609;-0.049;0.163;1.2097;0;0.014;-0.017;-0.003;0.002;0.024;-0.019;0.028;-0.012
2400;-0.07299;0.2721;0.027818;0.01502;0.0027473;-0.087252;-0.29997;0.28623;0.028502;0.005459;0.00057287;-0.0726;-0.038;0.163;1.126;0;0.014;-0.017;0.008;-0.009;0.024;-0.019;0.028;-0.012
2405;-0.072996;0.27206;0.027802;0.014926;0.002967;-0.08734;-0.29994;0.28627;0.028498;0.0054609;0.00075806;-0.072764;-0.038;0.163;1.126;0;0.014;-0.017;0.008;-0.003335;0.073;-0.019;0.028;-0.012
2410;-0.072986;0.27214;0.027836;0.014786;0.0027543;-0.087317;-0.29989;0.28636;0.028555;0.005093;0.00098758;-0.072958;-0.038;0.163;1.126;0;0.014;-0.017;0.002335;0.007335;0.024;-0.019;0.028;-0.012
2415;-0.073026;0.27208;0.027802;0.015165;0.0027617;-0.087508;-0.29991;0.28631;0.028548;0.0050385;0.00087961;-0.072694;-0.038;0.163;1.148;0;0.014;-0.017;-0.003;0.002;0.073;-0.019;0.028;-0.012
2420;-0.07297;0.27218;0.027864;0.014119;0.0029489;-0.087284;-0.29992;0.28635;0.028558;0.0052154;0.00077564;-0.072904;-0.038;0.163;1.126;0;0.014;-0.017;0.002665;-0.009;0.073;-0.019;0.027;-0.012
2425;-0.072993;0.27214;0.027846;0.014514;0.0028089;-0.087363;-0.29994;0.28633;0.028553;0.0051453;0.00088426;-0.072906;-0.038;0.163;1.126;0;0.014;-0.017;-0.003;-0.0035;0.024;-0.019;0.028;-0.012
2430;-0.072988;0.27214;0.02783;0.014827;0.0027414;-0.087342;-0.30001;0.28614;0.028503;0.0052856;0.00078199;-0.072518;-0.028;0.153;1.175;0;0.014;-0.016419;-0.003;-0.0035;0.024;-0.019;0.028;-0.012
2435;-0.072959;0.27217;0.027875;0.014107;0.0029069;-0.087292;-0.30003;0.28608;0.028465;0.0057494;0.0001438;-0.072417;-0.03181;0.153;1.175;0;0.014;-0.016;-0.003;0.002;0.024;-0.019;0.028;-0.012
2440;-0.072994;0.27212;0.027836;0.014538;0.0029596;-0.087504;-0.30002;0.28612;0.028451;0.0060743;-0.00020596;-0.072392;-0.028;0.153;1.175;0;0.014;-0.016;-0.003;0.002;0.024;-0.019;0.028;-0.012
2445;-0.07296;0.27214;0.027858;0.014433;0.0028839;-0.087355;-0.29997;0.28625;0.028502;0.005569;0.00021103;-0.072641;-0.030955;0.153;1.175;0;0.014;-0.016;0.0025;0.002;0.024;-0.019;0.028;-0.012
2450;-0.072955;0.27219;0.027874;0.014214;0.0029835;-0.08742;-0.29993;0.28634;0.028534;0.0052609;0.00059299;-0.07292;-0.038;0.143;1.175;0;0.014;-0.016;0.008;0.002;0.024;-0.019;0.028;-0.012
2455;-0.072948;0.27221;0.027858;0.014425;0.0028849;-0.087331;-0.29993;0.28629;0.028534;0.0054626;0.00048053;-0.072789;-0.038;0.143;1.175;0;0.014;-0.016;0.008;-0.003665;0.024;-0.019;0.028;-0.012
2460;-0.072924;0.27222;0.027863;0.014458;0.0028268;-0.087039;-0.29994;0.28622;0.028525;0.0053793;0.00063654;-0.07265;-0.038;0.143;1.175;0;0.013;-0.016;0.002335;-0.009;0.024;-0.019;0.028;-0.012
2465;-0.072971;0.27218;0.027846;0.014775;0.0027559;-0.087291;-0.29999;0.28619;0.028486;0.0057232;0.00025847;-0.072624;-0.049;0.143;1.175;0;0.013;-0.016;0.008;-0.009;0.024;-0.019;0.027485;-0.012
2470;-0.072981;0.27214;0.027848;0.014341;0.0028483;-0.087287;-0.29995;0.28626;0.028519;0.0056304;0.00031761;-0.072764;-0.038;0.143;1.175;0;0.013;-0.016;0.002335;-0.009;0.024;-0.019;0.028;-0.012
2475;-0.072952;0.27216;0.027877;0.013755;0.0029869;-0.087152;-0.29993;0.28632;0.028554;0.0051964;0.00082769;-0.072881;-0.038;0.143;1.175;0;0.013;-0.016;0.0028298;-0.009;0.024;-0.019;0.028;-0.012
2480;-0.073009;0.27213;0.027851;0.01441;0.0029845;-0.087506;-0.29993;0.28635;0.028571;0.0048906;0.0011298;-0.07297;-0.038;0.13367;1.175;6.7336e-05;0.013;-0.016;0.008;0.0071702;0.049969;-0.019;0.028;-0.012
2485;-0.072974;0.27214;0.027848;0.014269;0.0029692;-0.087387;-0.29994;0.28632;0.028554;0.0050723;0.00073514;-0.072855;-0.038;0.13345;1.175;0.001;0.013;-0.016;0.0028298;0.002;0.024;-0.019;0.028;-0.012
2490;-0.072985;0.27213;0.02782;0.014585;0.0029466;-0.087348;-0.29996;0.28631;0.028549;0.0051831;0.00075442;-0.073004;-0.038;0.13327;1.175;0;0.013;-0.016;-0.003;0.002;0.024;-0.019;0.028;-0.012
2495;-0.072968;0.27216;0.027843;0.014298;0.0029105;-0.087199;-0.29995;0.28628;0.028538;0.0052858;0.00059992;-0.072798;-0.037863;0.133;1.175;0;0.013;-0.016;-0.003;0.002;0.024;-0.019;0.028;-0.012
2500;-0.072952;0.27218;0.027829;0.014764;0.0029068;-0.087231;-0.29991;0.28632;0.028556;0.0049817;0.00069351;-0.072765;-0.028046;0.133;1.175;0;0.013;-0.015;-0.0089944;0.002;0.024;-0.019;0.028;-0.012
2505;-0.072968;0.27219;0.027824;0.014625;0.0029336;-0.087285;-0.29995;0.28629;0.028524;0.0054229;0.00035506;-0.072727;-0.028003;0.133;1.175;0;0.013;-0.016;-0.003;-0.0039944;0.073;-0.019;0.028;-0.012
2510;-0.072956;0.27217;0.027887;0.014185;0.0028513;-0.087149;-0.29996;0.2863;0.028518;0.005388;0.00049586;-0.072729;-0.028012;0.14299;1.223;0;0.013;-0.015;0.008;0.002;0.073;-0.019;0.028;-0.012
2515;-0.072962;0.27214;0.027887;0.014191;0.0028502;-0.087184;-0.29996;0.28629;0.028553;0.0051837;0.00056142;-0.072635;-0.037929;0.133;1.223;0;0.013;-0.015;0.008;0.002;0.024;-0.019;0.028;-0.012
2520;-0.07299;0.27217;0.027831;0.01464;0.002783;-0.087186;-0.30005;0.28613;0.028502;0.0057004;0.00013822;-0.072468;-0.037822;0.13318;1.223;0;0.013;-0.016;0.0029944;0.002;0.073;-0.019;0.028;-0.012
2525;-0.072969;0.27217;0.027843;0.014395;0.0029428;-0.087361;-0.30003;0.28611;0.028492;0.005698;0.00014755;-0.072328;-0.038;0.133;1.223;0.001;0.013;-0.015033;0.0031586;0.002;0.095006;-0.019;0.028;-0.012
2530;-0.072974;0.27215;0.027835;0.014551;0.0030055;-0.087358;-0.29993;0.28626;0.028549;0.0049196;0.00089463;-0.072377;-0.038;0.143;1.223;0.001;0.013;-0.016;0.008;0.002;0.073;-0.019;0.028;-0.012
2535;-0.072981;0.27208;0.027794;0.014982;0.0029997;-0.08738;-0.29992;0.28631;0.028588;0.0046928;0.0012664;-0.072608;-0.028755;0.143;1.223;0.001;0.013;-0.016;0.008;-0.0041586;0.024;-0.019;0.028;-0.01244
2540;-0.072952;0.27218;0.027858;0.014427;0.0028857;-0.087194;-0.29994;0.28633;0.028594;0.0049666;0.00084171;-0.072888;-0.037054;0.143;1.1795;0.001;0.013;-0.016;0.008;-0.0041586;0.024;-0.019;0.028;-0.012
2545;-0.072979;0.27213;0.02786;0.01398;0.002932;-0.087204;-0.29996;0.28625;0.028532;0.005373;0.0003663;-0.072695;-0.038;0.143;1.175;0.001;0.013;-0.016;0.008;-0.0028414;0.024;-0.019;0.028;-0.012
2550;-0.072959;0.27215;0.027835;0.01489;0.0028346;-0.087295;-0.29995;0.28628;0.028561;0.0048723;0.00097315;-0.072691;-0.038;0.143;1.175;0.001;0.013;-0.016;0.0033223;-0.009;0.024;-0.019;0.028;-0.012
2555;-0.072953;0.27218;0.027875;0.014368;0.0028542;-0.087192;-0.29997;0.28627;0.028522;0.0050075;0.0010147;-0.072755;-0.038;0.143;1.175;0.001;0.013;-0.016;0.008;-0.009;0.024;-0.019;0.028;-0.012
2560;-0.073004;0.27209;0.027819;0.014938;0.0028181;-0.087401;-0.29999;0.28623;0.02848;0.0056884;0.00039278;-0.072846;-0.028;0.153;1.1372;0.001;0.013771;-0.016;0.008;-0.009;0.073;-0.019;0.028;-0.012
2565;-0.072965;0.27213;0.027836;0.014615;0.0028423;-0.087298;-0.29999;0.28623;0.028524;0.0056257;0.00023573;-0.072825;-0.038;0.14568;1.175;0.001;0.014;-0.016;0.008;-0.0026777;0.024;-0.019;0.028;-0.012
2570;-0.07297;0.27217;0.027853;0.014731;0.0027702;-0.08728;-0.29995;0.28628;0.02853;0.0054384;0.00052827;-0.072773;-0.038;0.14996;1.175;0.00030428;0.013696;-0.016;0.008;0.002;0.024;-0.019;0.028;-0.012
2575;-0.072965;0.27214;0.027853;0.014472;0.0028237;-0.087224;-0.29998;0.2862;0.028486;0.0057363;0.00024013;-0.072597;-0.038;0.143;1.175;0;0.014;-0.016;0.0015148;0.002;0.024;-0.019;0.028;-0.012
2580;-0.072988;0.27207;0.027808;0.014883;0.0029816;-0.087462;-0.29994;0.28623;0.02852;0.0053637;0.00056731;-0.072515;-0.028;0.153;1.223;0.001;0.013;-0.016;0.0034852;-0.0025148;0.024;-0.019;0.028;-0.012
2585;-0.072971;0.2721;0.027795;0.014969;0.0029555;-0.08745;-0.29993;0.2863;0.02852;0.0053485;0.00056863;-0.072764;-0.032333;0.153;1.223;0.001;0.013;-0.016;0.0015148;-0.0044852;0.024;-0.019;0.028;-0.01159
2590;-0.072947;0.27217;0.02788;0.013903;0.0030527;-0.087236;-0.29992;0.2863;0.02853;0.0053194;0.00090565;-0.07289;-0.033223;0.153;1.175;0.001;0.014;-0.016;0.008;0.002;0.024;-0.019;0.028;-0.012
2595;-0.07297;0.27211;0.02783;0.014756;0.0028619;-0.087282;-0.29994;0.28632;0.028525;0.0053561;0.00064631;-0.072972;-0.033223;0.153;1.175;0.001;0.014;-0.016;0.012515;-0.0025148;0.073;-0.019;0.028;-0.012
2600;-0.072965;0.27209;0.027809;0.014939;0.0028208;-0.087315;-0.29991;0.28637;0.02855;0.0049826;0.00096309;-0.072986;-0.038;0.153;1.175;0.001;0.014;-0.017;0.008;0.002;0.073;-0.019;0.028;-0.012
2605;-0.072991;0.27204;0.02782;0.014671;0.0028278;-0.087261;-0.29995;0.28626;0.028515;0.0053117;0.00082889;-0.072718;-0.031894;0.15911;1.175;0.001;0.014;-0.017;0.008;0.002;0.073;-0.019;0.028;-0.012
2610;-0.072986;0.27208;0.027853;0.014556;0.0027043;-0.087234;-0.29998;0.28623;0.028508;0.0056228;0.00052589;-0.072763;-0.031463;0.153;1.175;0.001;0.014;-0.016346;0.008;0.002;0.024;-0.019;0.028;-0.012
2615;-0.072983;0.27214;0.027858;0.014442;0.0028791;-0.087316;-0.29997;0.28625;0.02854;0.005395;0.00070486;-0.072714;-0.038;0.163;1.175;0.001;0.014;-0.017;-0.003;-0.0023525;0.024;-0.019;0.028;-0.012
2620;-0.072931;0.27219;0.027859;0.014417;0.0028401;-0.0871;-0.29997;0.2862;0.028529;0.005314;0.00064516;-0.072442;-0.038;0.15568;1.175;0.001;0.014;-0.016268;0.0013525;0.002;0.024;-0.019;0.028;-0.012
2625;-0.072986;0.27216;0.027825;0.014544;0.0030051;-0.087438;-0.29989;0.28636;0.028559;0.0049307;0.0010466;-0.072738;-0.038;0.153;1.1372;0.001;0.014;-0.016;-0.003;0.002;0.024;-0.019;0.028;-0.012
2630;-0.072953;0.27218;0.027865;0.014276;0.002822;-0.08723;-0.29993;0.28633;0.028549;0.0051805;0.00075958;-0.072837;-0.038;0.163;1.175;0.001;0.014;-0.017;0.008;-0.0048087;-0.0069488;-0.019;0.027381;-0.012
2635;-0.072993;0.2721;0.027819;0.015203;0.0027655;-0.087405;-0.29995;0.28628;0.028514;0.0053695;0.0005353;-0.072713;-0.038;0.163;1.175;0.001;0.014;-0.016156;0.008;0.002;0.04267;-0.019;0.028;-0.012
2640;-0.072981;0.27208;0.02783;0.014573;0.0027951;-0.087238;-0.29995;0.28628;0.028535;0.005244;0.00055123;-0.072576;-0.038;0.163;1.126;0.001;0.014;-0.017;0.008;0.0088087;0.024;-0.019;0.028;-0.012
2645;-0.07297;0.27215;0.027836;0.014346;0.0028964;-0.08731;-0.29996;0.28625;0.028542;0.0051698;0.0007775;-0.072578;-0.038;0.163;1.126;0.001;0.014;-0.017;0.019;0.002;0.024;-0.019;0.028;-0.012
2650;-0.073;0.2721;0.027829;0.014681;0.0028709;-0.087567;-0.29994;0.28629;0.028527;0.0053823;0.00042427;-0.072666;-0.038;0.163;1.126;0.001;0.014;-0.017;0.014809;0.0088087;-0.026;-0.019;0.027;-0.012
2655;-0.072965;0.27215;0.02787;0.014149;0.0028449;-0.08719;-0.2999;0.28635;0.028538;0.0052346;0.00046374;-0.072752;-0.049;0.163;1.126;0.001;0.014;-0.017;0.019;0.002;-0.026;-0.019;0.027;-0.012
2660;-0.072948;0.27221;0.027859;0.014413;0.0028396;-0.087199;-0.29994;0.28629;0.028543;0.0051716;0.00058279;-0.072615;-0.048637;0.172;1.126;0.001;0.014967;-0.017;0.008;-0.009;0.024;-0.019;0.028;-0.012
2665;-0.072969;0.27211;0.027798;0.014946;0.0028648;-0.08721;-0.29996;0.28626;0.02853;0.0052567;0.00062743;-0.072559;-0.049;0.172;1.126;0.00098217;0.014982;-0.017018;0.002399;-0.004969;-0.026;-0.019;0.028;-0.012
2670;-0.072964;0.27218;0.027854;0.014116;0.0029513;-0.087323;-0.29998;0.28625;0.028507;0.0053418;0.0005624;-0.07256;-0.038;0.182;1.126;0;0.015;-0.018;-0.003;0.002;0.0056771;-0.019;0.027634;-0.012
2675;-0.073004;0.27213;0.027843;0.0144;0.0029396;-0.087505;-0.29995;0.28625;0.028535;0.0052412;0.00055663;-0.072454;-0.038013;0.182;1.1749;0;0.014001;-0.017999;0.008;0.002;0.024;-0.019;0.028;-0.012
2680;-0.072996;0.2721;0.027825;0.014625;0.002887;-0.087318;-0.29995;0.28626;0.028525;0.0053373;0.00050231;-0.072569;-0.049;0.182;1.126;0.001;0.015;-0.018;-0.003;0.013;0.024;-0.019;0.028;-0.012
2685;-0.072988;0.27215;0.027854;0.014287;0.0028649;-0.08745;-0.29993;0.28629;0.028524;0.0054315;0.00034222;-0.072611;-0.049;0.17205;1.126;0;0.015;-0.018;-0.003;0.002;0.024;-0.019;0.028;-0.012
2690;-0.072988;0.27214;0.027824;0.014875;0.0027276;-0.087371;-0.29992;0.28629;0.028518;0.0054517;0.00029873;-0.072627;-0.049;0.182;1.126;0;0.015;-0.018;-0.003;0.002;0.024;-0.019;0.028;-0.012
2695;-0.072958;0.27217;0.027864;0.014216;0.0029843;-0.087306;-0.29994;0.28631;0.028542;0.0053076;0.00054795;-0.072766;-0.038;0.182;1.126;0;0.015;-0.018;-0.003;0.002;0.024;-0.019;0.028;-0.012
2700;-0.072974;0.27216;0.027836;0.014442;0.0029277;-0.087335;-0.29996;0.28629;0.028518;0.0055471;0.00025256;-0.07265;-0.0485;0.192;1.126;0;0.015;-0.018;0.004128;0.002;0.073;-0.019;0.028;-0.012
2705;-0.072959;0.27217;0.027859;0.014088;0.0030091;-0.087317;-0.29997;0.28625;0.028525;0.0053428;0.00049714;-0.072684;-0.038;0.192;1.126;0;0.015;-0.018;0.008;0.002;0.024;-0.019;0.028;-0.012
2710;-0.072999;0.27209;0.027803;0.014822;0.002889;-0.087438;-0.29995;0.28626;0.028538;0.0051409;0.00082088;-0.072726;-0.039021;0.192;1.126;0;0.015;-0.018;0.008;0.002;0.024;-0.019;0.028;-0.012
2715;-0.072964;0.27212;0.027836;0.014447;0.0029274;-0.087216;-0.29992;0.28632;0.02856;0.0048741;0.00086217;-0.072604;-0.049;0.192;1.126;0;0.015;-0.018122;-0.003;0.013;0.024;-0.019;0.028;-0.012
2720;-0.072944;0.2722;0.027853;0.014488;0.0029749;-0.087354;-0.29991;0.2863;0.028543;0.0050811;0.0006275;-0.072571;-0.049;0.19353;1.126;0;0.015;-0.019;-0.003;0.013;0.024;-0.019;0.028;-0.012
