Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
530;-0.083696;0.28304;0.066808;0.06951;-0.10111;-0.15596;-0.3008;0.28611;0.028608;0.0019909;-0.00020118;-0.06997;-0.018;-0.132;0.152;-0.012;0.006;0.006;-0.035;0.002;-0.0652;-0.018784;0.025;-0.012216
535;-0.08462;0.28366;0.068791;0.072237;-0.1013;-0.16101;-0.30078;0.28619;0.028637;0.0011183;-0.00060039;-0.070008;-0.018;-0.142;0.103;-0.012;0.007;0.006;-0.046;0.002;-0.026;-0.018;0.025;-0.012
540;-0.085623;0.28438;0.070749;0.076066;-0.10242;-0.16654;-0.30081;0.28623;0.028634;0.0013848;-0.0006584;-0.070146;-0.008;-0.142;0.103;-0.012;0.007;0.006;-0.057;0.002;-0.026;-0.019;0.025784;-0.012
545;-0.086629;0.2853;0.072695;0.080165;-0.10426;-0.17225;-0.30085;0.28622;0.028636;0.0021272;-0.00044261;-0.070316;-0.008;-0.152;0.103;-0.012;0.006;0.006;-0.046;0.002;-0.026;-0.018;0.025;-0.012
550;-0.087742;0.2862;0.07467;0.083356;-0.10575;-0.17809;-0.3009;0.28618;0.028641;0.002682;-2.045e-05;-0.070449;-0.008;-0.142;0.103;-0.012;0.006;0.006;-0.057;0.013;-0.026;-0.018;0.025;-0.012
555;-0.088948;0.28708;0.076678;0.085883;-0.10712;-0.18355;-0.30091;0.2862;0.02869;0.0023859;0.00054068;-0.070479;0.002;-0.142;0.103;-0.011;0.006;0.006972;-0.054624;0.002;-0.026;-0.018;0.025;-0.012
560;-0.090203;0.28791;0.078729;0.089762;-0.10914;-0.18871;-0.30091;0.28623;0.028716;0.0020871;0.00093137;-0.070703;0.013;-0.132;0.152;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
565;-0.091628;0.28846;0.080738;0.094212;-0.11142;-0.19392;-0.30092;0.28618;0.028702;0.0023719;0.00088514;-0.070703;0.03272;-0.113;0.103;-0.011;0.006;0.006972;-0.057;0.002;-0.076;-0.019;0.025784;-0.012
570;-0.09318;0.28885;0.082613;0.10006;-0.11353;-0.19953;-0.30092;0.28615;0.028699;0.0022222;0.0010756;-0.070731;0.05196;-0.103;0.103;-0.011;0.006;0.007;-0.057;0.002;-0.026;-0.018;0.025;-0.012
575;-0.094848;0.2892;0.084388;0.1053;-0.11525;-0.20487;-0.30084;0.28617;0.028726;0.0035629;0.0028996;-0.070917;0.064;-0.093;0.103;-0.011;0.006;0.007;-0.048376;0.002;-0.076;-0.018216;0.025216;-0.012
580;-0.096562;0.28961;0.086345;0.10935;-0.11698;-0.20975;-0.30077;0.28614;0.02868;0.0039096;0.002812;-0.070727;0.074;-0.083;0.103;-0.011;0.006;0.006;-0.068;-0.006624;-0.076;-0.019;0.025;-0.012
585;-0.098407;0.29017;0.088379;0.11295;-0.11868;-0.21505;-0.30086;0.28599;0.028644;0.0042998;0.0026743;-0.070517;0.082174;-0.065643;0.152;-0.011;0.006;0.006;-0.057;-0.000376;-0.076;-0.019;0.025;-0.012
590;-0.10024;0.29096;0.090409;0.11613;-0.12003;-0.21952;-0.3009;0.28592;0.028625;0.0046726;0.002264;-0.070142;0.084;-0.05616;0.152;-0.011;0.006;0.006;-0.048376;0.002;-0.076;-0.018;0.025;-0.012
595;-0.10218;0.29168;0.09232;0.11871;-0.12097;-0.22383;-0.30084;0.28596;0.028597;0.0046047;0.0021525;-0.069845;0.094;-0.054;0.152;-0.011;0.006;0.007;-0.057;0.004376;-0.076;-0.018;0.025;-0.012
600;-0.10419;0.29234;0.094137;0.1216;-0.12154;-0.22847;-0.30076;0.28607;0.028637;0.0042863;0.0023667;-0.069898;0.094;-0.054;0.152;-0.011;0.006;0.007;-0.046;0.002;-0.076;-0.018216;0.025216;-0.012
605;-0.10624;0.29276;0.096055;0.12417;-0.12216;-0.23309;-0.30068;0.28618;0.028695;0.0038066;0.0027696;-0.069996;0.094;-0.054;0.152;-0.011;0.006;0.007;-0.054624;0.002;-0.076;-0.019;0.026;-0.012
610;-0.10843;0.29314;0.097959;0.1259;-0.12124;-0.23782;-0.30068;0.28618;0.028667;0.0041166;0.0023493;-0.069954;0.08752;-0.054;0.152;-0.011;0.006;0.007;-0.057;-0.006624;-0.076;-0.019;0.026;-0.012
615;-0.11074;0.29364;0.099788;0.12698;-0.11963;-0.24271;-0.30073;0.28608;0.028664;0.0045025;0.0017705;-0.069613;0.084;-0.05048;0.1831;-0.011;0.006;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012216
620;-0.11316;0.29415;0.10149;0.12867;-0.11812;-0.24749;-0.30065;0.28618;0.028744;0.004027;0.0022802;-0.069707;0.084;-0.054;0.2;-0.011;0.006;0.007;-0.048376;0.002;-0.026;-0.018;0.026;-0.012
625;-0.11551;0.2948;0.10324;0.12936;-0.11698;-0.25093;-0.30059;0.28626;0.02875;0.0039268;0.0025143;-0.069834;0.094;-0.054;0.2;-0.011;0.006;0.007;-0.057;0.013;-0.026;-0.018;0.025216;-0.012
630;-0.11784;0.29546;0.10506;0.12966;-0.11527;-0.25436;-0.30057;0.2863;0.028758;0.0038523;0.0025455;-0.070089;0.084;-0.054;0.2;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
635;-0.12036;0.29575;0.1069;0.12847;-0.11225;-0.25844;-0.30053;0.28644;0.028837;0.0035785;0.0026158;-0.070442;0.084;-0.054;0.2;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018216;0.025216;-0.012
640;-0.12303;0.2961;0.10868;0.12642;-0.1083;-0.26273;-0.30048;0.2865;0.028871;0.0033076;0.0027756;-0.070352;0.074;-0.064;0.2;-0.011;0.005352;0.007;-0.046;0.002;-0.026;-0.019;0.026;-0.012
645;-0.12582;0.29632;0.11021;0.12539;-0.10428;-0.26694;-0.30051;0.2865;0.028869;0.003196;0.0030293;-0.070456;0.06752;-0.073;0.152;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.019;0.026;-0.012
650;-0.12867;0.29658;0.11174;0.12461;-0.10075;-0.2707;-0.30049;0.28657;0.028869;0.0032929;0.002666;-0.070626;0.053;-0.07652;0.152;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.019;0.026;-0.012
655;-0.13133;0.29707;0.11321;0.12418;-0.096971;-0.27352;-0.30047;0.2867;0.02891;0.003062;0.002931;-0.071212;0.053;-0.083;0.152;-0.011;0.006;0.007;-0.046;0.004376;-0.026;-0.019;0.025784;-0.012216
660;-0.134;0.2975;0.11469;0.12407;-0.092495;-0.27661;-0.30045;0.28679;0.028939;0.0029218;0.0032481;-0.071496;0.04084;-0.083;0.2;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018784;0.026;-0.012
665;-0.137;0.29743;0.11599;0.12392;-0.087704;-0.27977;-0.30039;0.28693;0.028984;0.002501;0.0034286;-0.071713;0.013;-0.083;0.2;-0.011;0.006;0.007;-0.046;-0.006624;-0.026;-0.018;0.026;-0.012216
670;-0.14007;0.29738;0.11738;0.12306;-0.083621;-0.28256;-0.30037;0.28702;0.028994;0.0025494;0.0032329;-0.072022;0.002;-0.093;0.249;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025784;-0.012
675;-0.14297;0.29759;0.1189;0.12034;-0.079942;-0.28418;-0.30039;0.28706;0.02899;0.0023708;0.0034942;-0.072238;-0.008;-0.103;0.2;-0.011;0.006;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012216
680;-0.14581;0.29779;0.12021;0.11961;-0.076963;-0.28497;-0.30034;0.28713;0.028974;0.0023755;0.0034651;-0.07238;-0.018;-0.093;0.19501;-0.011;0.006;0.007;-0.046;0.010624;-0.026;-0.018216;0.025216;-0.012784
685;-0.14886;0.29769;0.12126;0.11967;-0.073885;-0.28625;-0.30036;0.28715;0.028962;0.0023223;0.0035286;-0.072537;-0.018;-0.09196;0.152;-0.011;0.006;0.007;-0.046;0.002;-0.026;-0.018;0.025784;-0.012
690;-0.15196;0.2976;0.12222;0.1195;-0.071328;-0.2871;-0.30032;0.28725;0.028957;0.0021305;0.0036876;-0.072721;-0.028;-0.083;0.15334;-0.011;0.006;0.007;-0.048376;0.010624;-0.026;-0.018;0.025;-0.012
695;-0.15514;0.29747;0.1232;0.11882;-0.069748;-0.28716;-0.30028;0.28734;0.028966;0.0021611;0.0037019;-0.072874;-0.01828;-0.08272;0.152;-0.011;0.007;0.007;-0.048376;-0.000376;-0.076;-0.019;0.026;-0.012
700;-0.15816;0.29734;0.1242;0.11791;-0.068795;-0.28618;-0.30031;0.2873;0.028932;0.0023632;0.0034658;-0.072863;-0.038;-0.083;0.152;-0.011;0.007;0.008;-0.057;0.002;-0.026;-0.018;0.025;-0.012
705;-0.16117;0.29719;0.12524;0.11581;-0.06793;-0.28525;-0.30031;0.28735;0.028891;0.0027154;0.0029633;-0.073035;-0.038;-0.093;0.2;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
710;-0.16452;0.29664;0.12618;0.11424;-0.067839;-0.28535;-0.30029;0.28742;0.028879;0.0028416;0.0029313;-0.073311;-0.038;-0.103;0.2;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.019;0.025;-0.013
715;-0.16755;0.29693;0.12727;0.11092;-0.068273;-0.28405;-0.30032;0.28744;0.028863;0.0027117;0.003106;-0.073559;-0.038;-0.113;0.2;-0.011;0.007;0.007;-0.048376;0.002;-0.076;-0.019;0.025;-0.012
720;-0.17049;0.297;0.12823;0.1084;-0.06865;-0.28162;-0.30036;0.28745;0.028801;0.0028673;0.0028957;-0.073505;-0.038;-0.123;0.2;-0.011;0.007;0.008;-0.054624;0.002;-0.076;-0.019;0.025;-0.012
725;-0.17369;0.29635;0.12883;0.1093;-0.06879;-0.28001;-0.30037;0.28748;0.028771;0.0030329;0.002588;-0.073644;-0.049;-0.12325;0.2;-0.011;0.007;0.008;-0.054624;0.002;-0.076;-0.019;0.025;-0.012
730;-0.17689;0.296;0.12935;0.11031;-0.068393;-0.27869;-0.30037;0.28751;0.028771;0.0028243;0.002995;-0.073855;-0.049;-0.132;0.2;-0.011;0.007;0.008;-0.057;0.002;-0.076;-0.018;0.025;-0.012
735;-0.17967;0.29654;0.13016;0.1082;-0.06797;-0.27568;-0.30032;0.28764;0.028729;0.0027995;0.0032594;-0.074338;-0.049;-0.12325;0.2;-0.011;0.007;0.007;-0.057;0.002;-0.076;-0.019;0.025;-0.012
740;-0.18255;0.29663;0.13073;0.10695;-0.067454;-0.27267;-0.30033;0.28759;0.028687;0.0030659;0.0030181;-0.074118;-0.049;-0.123;0.2;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
745;-0.18562;0.2962;0.13107;0.10661;-0.06643;-0.27017;-0.30036;0.28758;0.02864;0.0032532;0.0028724;-0.073974;-0.05004;-0.123;0.2;-0.011;0.007;0.007;-0.046;0.011856;-0.076;-0.018;0.025;-0.012
750;-0.18856;0.29606;0.13142;0.10623;-0.065818;-0.26726;-0.30041;0.28755;0.028571;0.0037104;0.0024914;-0.074047;-0.069;-0.123;0.2439;-0.011;0.007;0.007;-0.046;0.003144;-0.076;-0.019;0.025;-0.013
755;-0.19142;0.29629;0.13181;0.10469;-0.065074;-0.26441;-0.30044;0.28756;0.028533;0.003921;0.0021236;-0.074207;-0.079;-0.123;0.2;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
760;-0.1944;0.29603;0.13206;0.10256;-0.064486;-0.26113;-0.30043;0.28763;0.028529;0.0037985;0.0022078;-0.074515;-0.08684;-0.132;0.23842;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.012
765;-0.19736;0.29576;0.13221;0.10089;-0.063853;-0.25822;-0.30038;0.28773;0.028523;0.0038357;0.0023125;-0.07463;-0.089;-0.132;0.249;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.018;0.025;-0.013
770;-0.2002;0.29562;0.13232;0.099034;-0.06384;-0.25412;-0.30039;0.28771;0.02849;0.0037688;0.0025963;-0.074535;-0.089;-0.12494;0.21058;-0.011;0.007;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
775;-0.20313;0.29534;0.13243;0.095868;-0.063567;-0.25039;-0.30042;0.28775;0.028498;0.0037005;0.0026074;-0.074798;-0.096128;-0.123;0.2;-0.011;0.007;0.007;-0.046;-0.007856;-0.076;-0.019;0.026;-0.012
780;-0.20608;0.29505;0.13234;0.093937;-0.063131;-0.24746;-0.30042;0.28781;0.028477;0.0037165;0.0026367;-0.07499;-0.1;-0.132;0.2;-0.011;0.007;0.007;-0.036144;0.002;-0.076;-0.019;0.026;-0.012896
785;-0.20897;0.29468;0.13216;0.092331;-0.063008;-0.24416;-0.30039;0.28788;0.028483;0.0034703;0.0031159;-0.075363;-0.11648;-0.12883;0.2;-0.011;0.007;0.007;-0.036144;-0.009;-0.076;-0.019;0.026;-0.012
790;-0.21173;0.29445;0.13199;0.089659;-0.063564;-0.23919;-0.30043;0.28783;0.02849;0.0036433;0.00269;-0.075405;-0.13;-0.13768;0.22117;-0.011432;0.007;0.007;-0.046;-0.007856;-0.0708;-0.018896;0.025896;-0.012
795;-0.21452;0.2942;0.13176;0.087517;-0.06413;-0.23491;-0.30049;0.28776;0.028447;0.0041115;0.0019584;-0.075245;-0.1355;-0.142;0.2245;-0.011;0.0075;0.007;-0.035;0.002;-0.076;-0.019;0.026;-0.012
800;-0.21732;0.29383;0.13142;0.086278;-0.064418;-0.23177;-0.30046;0.28785;0.028435;0.0041246;0.0019944;-0.075536;-0.146;-0.152;0.2;-0.012;0.007;0.007;-0.044856;0.002;-0.076;-0.019;0.026;-0.012
805;-0.21994;0.29366;0.13107;0.084567;-0.06505;-0.22759;-0.30044;0.28787;0.028459;0.0040094;0.0023885;-0.075764;-0.151;-0.162;0.2;-0.012;0.007;0.007;-0.046;0.011856;-0.076;-0.019;0.025104;-0.012
810;-0.2225;0.2934;0.13059;0.08327;-0.066129;-0.22263;-0.30044;0.28794;0.028517;0.0037879;0.0024883;-0.076121;-0.151;-0.172;0.2;-0.012;0.008;0.007;-0.046;0.013;-0.076;-0.019;0.026;-0.012
815;-0.22505;0.29298;0.13004;0.081728;-0.067259;-0.21781;-0.30046;0.28796;0.028524;0.0038259;0.0023436;-0.076358;-0.151;-0.172;0.2;-0.012;0.008;0.007;-0.046;0.013;-0.076;-0.018;0.025;-0.012
820;-0.22757;0.2927;0.12946;0.081319;-0.069147;-0.21316;-0.30046;0.28798;0.028571;0.0035562;0.0025097;-0.07647;-0.15452;-0.18517;0.2;-0.012;0.008;0.007;-0.047144;0.013;-0.076;-0.018104;0.025104;-0.012
825;-0.23009;0.29232;0.12876;0.080735;-0.071192;-0.20883;-0.30048;0.28797;0.028589;0.003338;0.0028632;-0.076506;-0.161;-0.191;0.2;-0.012;0.008;0.007;-0.046;0.013;-0.076;-0.018896;0.025;-0.012
830;-0.23234;0.29205;0.1281;0.079034;-0.073502;-0.20365;-0.30042;0.28806;0.028597;0.0033903;0.0026839;-0.076801;-0.171;-0.191;0.2;-0.012;0.008;0.007;-0.047144;0.011856;-0.076;-0.018;0.025;-0.012
835;-0.23467;0.29144;0.12725;0.078579;-0.075895;-0.20002;-0.3004;0.28809;0.02862;0.003334;0.0028894;-0.077021;-0.17316;-0.18394;0.2;-0.012;0.008;0.007;-0.057;0.002;-0.076;-0.019;0.025;-0.012
840;-0.23682;0.29107;0.12642;0.076729;-0.078577;-0.19612;-0.30041;0.28807;0.02864;0.0030743;0.0032222;-0.077016;-0.181;-0.191;0.2;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018896;0.025;-0.012
845;-0.23883;0.29111;0.12569;0.074141;-0.081992;-0.19265;-0.30041;0.28805;0.028657;0.00289;0.0031436;-0.076826;-0.192;-0.201;0.19501;-0.012;0.008;0.007;-0.047144;0.002;-0.026;-0.018;0.025;-0.012
850;-0.24076;0.29106;0.12488;0.071119;-0.085818;-0.18888;-0.30036;0.28805;0.028687;0.0025635;0.0032039;-0.076652;-0.192;-0.201;0.152;-0.012;0.008;0.007;-0.047144;-0.007856;-0.026;-0.018;0.025;-0.012
855;-0.24276;0.29058;0.12391;0.069436;-0.090572;-0.18538;-0.30035;0.28808;0.028713;0.0020834;0.0036788;-0.076794;-0.192;-0.201;0.19501;-0.012;0.008;0.007;-0.057;0.002;-0.0312;-0.018104;0.026;-0.012
860;-0.24463;0.29019;0.12293;0.067522;-0.095284;-0.18234;-0.30029;0.28816;0.028753;0.0018649;0.003836;-0.07686;-0.202;-0.201;0.152;-0.012;0.009;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
865;-0.24656;0.2896;0.12183;0.066211;-0.1001;-0.18021;-0.3003;0.28811;0.028763;0.0020632;0.0037355;-0.076762;-0.202;-0.201;0.152;-0.012;0.008972;0.007;-0.047144;0.011856;-0.0312;-0.018104;0.026;-0.012
870;-0.24824;0.28947;0.12085;0.064913;-0.10527;-0.17797;-0.30029;0.28809;0.028758;0.0020049;0.0040071;-0.07669;-0.202;-0.201;0.152;-0.012;0.008;0.007;-0.057;0.011856;-0.0708;-0.018896;0.026;-0.012
875;-0.24973;0.28956;0.11985;0.063505;-0.1103;-0.1752;-0.30025;0.28813;0.028805;0.0017599;0.0043237;-0.076826;-0.202;-0.201;0.152;-0.012;0.008;0.007;-0.055856;0.002;-0.026;-0.018;0.026;-0.012
880;-0.25121;0.28968;0.11878;0.063409;-0.11628;-0.17136;-0.30026;0.28808;0.028857;0.0015649;0.0046756;-0.076822;-0.192;-0.191;0.152;-0.012;0.008;0.007;-0.046;0.011856;-0.026;-0.018;0.026;-0.012
885;-0.25263;0.28983;0.11775;0.061984;-0.12213;-0.16746;-0.30027;0.28806;0.028851;0.001777;0.0045314;-0.076934;-0.192;-0.182;0.152;-0.012;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
890;-0.25407;0.28972;0.11657;0.061509;-0.12823;-0.16378;-0.30029;0.28805;0.028856;0.0019206;0.004215;-0.076973;-0.181;-0.182;0.152;-0.012;0.008;0.007;-0.046;0.003144;-0.0312;-0.018;0.026;-0.012
895;-0.25561;0.28946;0.11531;0.060962;-0.13419;-0.16109;-0.30028;0.28808;0.028928;0.0015046;0.0046881;-0.077063;-0.171;-0.182;0.152;-0.012;0.008;0.007;-0.046;0.013;-0.076;-0.018;0.025;-0.012
900;-0.25688;0.28953;0.11414;0.059464;-0.1398;-0.1576;-0.30027;0.288;0.028943;0.0015622;0.0048963;-0.076763;-0.171;-0.182;0.152;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018896;0.025896;-0.013
905;-0.25808;0.28958;0.11294;0.05771;-0.14455;-0.15451;-0.30024;0.288;0.02898;0.0015671;0.0051936;-0.076835;-0.171;-0.182;0.10437;-0.012;0.008;0.007;-0.046;0.002;-0.0312;-0.018104;0.026;-0.012
910;-0.25913;0.28987;0.11182;0.054877;-0.14888;-0.15132;-0.30026;0.28795;0.028998;0.0013902;0.005578;-0.0769;-0.171;-0.172;0.152;-0.012;0.008;0.007;-0.055856;0.003144;-0.076;-0.019;0.026;-0.012
915;-0.26017;0.29009;0.11059;0.053157;-0.15271;-0.1485;-0.30034;0.2878;0.028957;0.0019787;0.0049516;-0.076701;-0.161;-0.172;0.152;-0.012;0.007896;0.007;-0.046;0.002;-0.076;-0.018896;0.025896;-0.012
920;-0.26128;0.29015;0.10941;0.050101;-0.15564;-0.14666;-0.30034;0.28773;0.028981;0.0020068;0.0052135;-0.076526;-0.161;-0.162;0.152;-0.011;0.007;0.007;-0.055856;0.002;-0.076;-0.018;0.026;-0.012
925;-0.26237;0.29008;0.10822;0.046185;-0.15806;-0.14524;-0.30039;0.28765;0.028993;0.0020439;0.0053615;-0.07637;-0.171;-0.162;0.152;-0.011;0.007;0.007;-0.047144;0.002;-0.076;-0.018896;0.025896;-0.012
930;-0.26347;0.29002;0.10698;0.043127;-0.16055;-0.14499;-0.3004;0.28764;0.029026;0.0020705;0.0052407;-0.076423;-0.171;-0.162;0.11358;-0.011;0.007784;0.007;-0.046;0.002;-0.076;-0.018;0.026;-0.012
935;-0.26456;0.28989;0.1058;0.039572;-0.16306;-0.14506;-0.3004;0.28761;0.0291;0.0017754;0.0053972;-0.07641;-0.181;-0.162;0.103;-0.011216;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.025;-0.012
940;-0.26548;0.28992;0.10462;0.036121;-0.16564;-0.14491;-0.30039;0.28756;0.029172;0.0013511;0.0060396;-0.076252;-0.192;-0.152;0.103;-0.012;0.008;0.007;-0.046;-0.009;-0.076;-0.018104;0.025104;-0.012
945;-0.26636;0.28989;0.10344;0.03352;-0.16816;-0.14486;-0.30043;0.28744;0.029187;0.001425;0.006246;-0.076099;-0.192;-0.162;0.103;-0.011;0.008;0.007;-0.055856;0.002;-0.0312;-0.018104;0.026;-0.012
950;-0.26718;0.28996;0.10227;0.031196;-0.17106;-0.14458;-0.30042;0.28746;0.029254;0.00089392;0.0070107;-0.076007;-0.192;-0.162;0.103;-0.011352;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.026;-0.012
955;-0.26782;0.29015;0.10112;0.028833;-0.17403;-0.14332;-0.30035;0.28757;0.029374;7.3636e-05;0.0078696;-0.076228;-0.202;-0.152;0.103;-0.012;0.008;0.007;-0.057;0.002;-0.026;-0.018;0.025;-0.012
960;-0.26852;0.29014;0.099894;0.027623;-0.17751;-0.1419;-0.30036;0.28752;0.029412;-0.00024968;0.0085882;-0.076225;-0.202;-0.152;0.103;-0.012;0.008;0.007;-0.055856;0.002;-0.0312;-0.018104;0.025104;-0.012
965;-0.26919;0.29011;0.098683;0.025622;-0.18135;-0.14034;-0.30037;0.28745;0.029433;-0.00041509;0.0092451;-0.076017;-0.207;-0.152;0.103;-0.012;0.008;0.007;-0.055856;0.011856;-0.026;-0.018;0.025896;-0.012
970;-0.2698;0.29012;0.097564;0.022334;-0.18567;-0.13825;-0.30036;0.28743;0.02949;-0.00086664;0.0099952;-0.076033;-0.212;-0.152;0.103;-0.012;0.008;0.007;-0.055856;0.002;-0.026;-0.018;0.025;-0.012
975;-0.27032;0.29031;0.096494;0.019856;-0.19048;-0.13601;-0.30035;0.28744;0.029545;-0.0009062;0.010279;-0.076286;-0.212;-0.152;0.103;-0.011;0.008;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
980;-0.27085;0.29026;0.095271;0.019004;-0.19572;-0.13371;-0.30032;0.28752;0.02964;-0.0014787;0.0112;-0.076458;-0.212;-0.152;0.103;-0.011;0.008;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
985;-0.27148;0.29019;0.094003;0.019135;-0.20117;-0.13254;-0.30031;0.28754;0.029773;-0.0022016;0.012318;-0.076681;-0.202;-0.152;0.054;-0.011;0.008;0.007;-0.046308;0.002;-0.076;-0.018972;0.025972;-0.012
990;-0.27208;0.28991;0.092782;0.01941;-0.20651;-0.13167;-0.30026;0.28756;0.029867;-0.0029598;0.01335;-0.076617;-0.202;-0.132;0.054;-0.012;0.008;0.007;-0.046;0.013;-0.076;-0.018972;0.025;-0.012
995;-0.27252;0.28984;0.091641;0.018769;-0.21161;-0.13057;-0.30024;0.28761;0.029991;-0.003946;0.014378;-0.076795;-0.202;-0.132;0.054;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.018;0.025972;-0.012
1000;-0.27294;0.28979;0.090616;0.01746;-0.21642;-0.13015;-0.30024;0.28762;0.030041;-0.0043982;0.015283;-0.076988;-0.19416;-0.132;0.103;-0.011;0.008;0.006784;-0.046;0.002;-0.076;-0.018972;0.025972;-0.012972
1005;-0.27338;0.28968;0.089687;0.015412;-0.22114;-0.13027;-0.30024;0.28761;0.030074;-0.0049613;0.016276;-0.076935;-0.192;-0.13006;0.054;-0.011;0.008;0.006;-0.035308;0.002;-0.076;-0.018972;0.025972;-0.012
1010;-0.27364;0.28966;0.088713;0.013386;-0.2254;-0.12996;-0.30021;0.28766;0.030112;-0.0052588;0.016824;-0.07706;-0.181;-0.123;0.054;-0.011216;0.008;0.006;-0.035;0.002;-0.076;-0.019;0.025028;-0.012
1015;-0.27399;0.28951;0.087808;0.011177;-0.22959;-0.13007;-0.30021;0.28767;0.030146;-0.0056137;0.017472;-0.077193;-0.181;-0.123;0.054;-0.012;0.008;0.006;-0.035;0.002;-0.026;-0.019;0.025972;-0.013
1020;-0.27436;0.28924;0.086877;0.0088968;-0.23369;-0.13033;-0.30023;0.28763;0.030151;-0.005858;0.01816;-0.077212;-0.18214;-0.113;0.054;-0.012;0.008;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
1025;-0.2745;0.2893;0.086019;0.0067577;-0.23814;-0.12953;-0.30024;0.28768;0.030174;-0.0061934;0.018483;-0.077451;-0.181;-0.113;0.054;-0.012;0.008;0.007;-0.046;0.001692;-0.076;-0.019;0.025;-0.012
1030;-0.2747;0.28919;0.085111;0.005906;-0.24314;-0.12903;-0.3002;0.28776;0.030209;-0.0065324;0.018618;-0.077612;-0.181;-0.113;0.049817;-0.012;0.008;0.007;-0.046;-0.008692;-0.076;-0.019;0.025;-0.012028
1035;-0.27488;0.28904;0.084275;0.0045227;-0.24809;-0.1284;-0.30018;0.28773;0.030202;-0.0064357;0.018752;-0.077475;-0.181;-0.113;0.054;-0.012;0.008;0.007;-0.056692;0.002;-0.076;-0.019;0.025;-0.012
1040;-0.27508;0.28884;0.083378;0.0037794;-0.25342;-0.12766;-0.30021;0.28766;0.030152;-0.0060974;0.018227;-0.077382;-0.181;-0.113;0.054;-0.012;0.008;0.007;-0.056692;0.002;-0.076;-0.018972;0.025;-0.012
1045;-0.27517;0.2887;0.082592;0.0024805;-0.25905;-0.1264;-0.30025;0.28766;0.03014;-0.0057053;0.017632;-0.077614;-0.171;-0.113;0.054;-0.012;0.008;0.007;-0.046;-0.008692;-0.076;-0.018;0.025;-0.012028
1050;-0.27525;0.28861;0.08184;0.0011053;-0.26462;-0.12522;-0.30024;0.28763;0.030158;-0.0058232;0.017657;-0.077485;-0.171;-0.103;0.054;-0.012;0.008;0.007;-0.046;0.001692;-0.076;-0.018972;0.026;-0.012
1055;-0.27543;0.28828;0.081074;-0.00029491;-0.26998;-0.12422;-0.30029;0.28751;0.030136;-0.0057386;0.017558;-0.077201;-0.171;-0.103;0.054;-0.012;0.008;0.007;-0.046;-0.009;-0.076;-0.018028;0.026;-0.012
1060;-0.27553;0.28807;0.080326;-0.0012071;-0.27497;-0.12317;-0.30035;0.2874;0.030095;-0.0050831;0.016752;-0.077124;-0.161;-0.103;0.054;-0.011;0.008;0.007;-0.046;0.002;-0.076;-0.019;0.026;-0.012
1065;-0.27556;0.28803;0.079656;-0.0030515;-0.27939;-0.12207;-0.3004;0.28731;0.030085;-0.0049024;0.016314;-0.076907;-0.141;-0.103;0.054;-0.012;0.008;0.007;-0.046;0.002;-0.026;-0.018;0.025028;-0.012
1070;-0.27567;0.28784;0.078952;-0.0047043;-0.28333;-0.1219;-0.3004;0.28726;0.030086;-0.0050239;0.01634;-0.076766;-0.141;-0.103;0.054;-0.012;0.008;0.007;-0.056692;0.001692;-0.026;-0.018;0.025028;-0.012
