Freq 200 --> Features: time;  objectRightX(m);objectRightY(m);objectRightZ(m);objectRight roll(radian);objectRight pitch (radian);objectRight yaw (radian);objectLeft X (m);objectLeft Y (m);objectLeft Z (m);objectLeft roll(radian);objectLeft pitch (radian);objectLeft yaw (radian);objectRightFx (N);objectRightFy (N);objectRightFz (N);objectRightTx (N m);objectRightTy (N m);objectRightTz (N m);objectLeftFx (N);objectLeftFy (N);objectLeftFz (N);objectLeftTx (N m);objectLeftTy (N m);objectLeftTz (N m)
1075;-0.26624;0.28657;0.091211;0.049475;-0.20521;-0.10167;-0.30032;0.28707;0.029703;-0.0024796;0.015566;-0.076114;-0.11;-0.162;0.006;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1080;-0.26627;0.28662;0.091207;0.047906;-0.20591;-0.10259;-0.30029;0.28711;0.029736;-0.002674;0.015674;-0.076066;-0.11;-0.16416;0.006;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.011648
1085;-0.26631;0.28655;0.091101;0.047932;-0.20677;-0.10315;-0.3003;0.28707;0.029707;-0.0020859;0.015323;-0.075991;-0.11;-0.162;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.011
1090;-0.26634;0.28656;0.090976;0.047656;-0.20735;-0.10365;-0.30032;0.28708;0.029674;-0.0020717;0.01508;-0.076042;-0.12;-0.172;0.054;-0.013;0.007;0.007;-0.024;0.002;0.073;-0.018;0.026;-0.011
1095;-0.26627;0.2867;0.090989;0.046538;-0.20804;-0.10355;-0.30033;0.28702;0.029713;-0.0024526;0.015529;-0.07589;-0.12648;-0.172;0.054;-0.013;0.007;0.007;-0.027872;0.002;0.073;-0.018;0.026;-0.011
1100;-0.26631;0.28664;0.090909;0.046976;-0.20915;-0.10355;-0.30031;0.28703;0.029723;-0.0024247;0.015685;-0.075894;-0.13;-0.172;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018352;0.026;-0.011
1105;-0.26633;0.28657;0.090781;0.047226;-0.21071;-0.10299;-0.30027;0.28714;0.029775;-0.002524;0.015833;-0.076235;-0.141;-0.172;0.054;-0.012648;0.007;0.008;-0.035;0.002;0.024;-0.018;0.026;-0.011648
1110;-0.26629;0.28665;0.090727;0.046921;-0.2125;-0.10196;-0.30029;0.28714;0.02977;-0.002603;0.015953;-0.076264;-0.146;-0.182;0.054;-0.013;0.007;0.008;-0.035;0.002;0.024;-0.018;0.026;-0.011648
1115;-0.26632;0.2866;0.090618;0.047034;-0.21445;-0.10135;-0.3003;0.28715;0.029777;-0.0029445;0.016111;-0.076312;-0.151;-0.182;0.054;-0.013;0.007;0.008;-0.035;-0.001872;0.024;-0.018;0.026;-0.011
1120;-0.26633;0.28659;0.09051;0.046932;-0.21673;-0.10049;-0.30031;0.28712;0.02977;-0.002861;0.016072;-0.076191;-0.151;-0.172;0.054;-0.013;0.007;0.0075;-0.035;-0.009;0.024;-0.018;0.026;-0.011
1125;-0.26633;0.2866;0.09042;0.047248;-0.21943;-0.099128;-0.30032;0.28708;0.029735;-0.0026654;0.016319;-0.076093;-0.141;-0.172;0.054;-0.012;0.007;0.0075;-0.031128;-0.001872;0.024;-0.018;0.026;-0.011648
1130;-0.26638;0.28651;0.090247;0.048139;-0.22193;-0.098522;-0.30031;0.28709;0.029757;-0.0027716;0.01659;-0.076124;-0.12648;-0.16552;0.054;-0.012;0.007;0.007352;-0.024;-0.009;0.024;-0.018;0.026;-0.011
1135;-0.26642;0.28652;0.090158;0.047668;-0.22426;-0.097459;-0.30032;0.28709;0.029771;-0.002889;0.016512;-0.076223;-0.12;-0.172;0.054;-0.012;0.007;0.008;-0.031128;0.002;0.024;-0.018;0.026;-0.012
1140;-0.26648;0.28654;0.090044;0.047171;-0.22617;-0.09688;-0.30031;0.28711;0.029783;-0.0032835;0.016947;-0.076259;-0.11648;-0.16552;0.054;-0.012;0.007;0.007;-0.035;-0.009;0.024;-0.018;0.026;-0.011648
1145;-0.2666;0.28638;0.089902;0.046761;-0.22773;-0.096567;-0.3003;0.28709;0.029817;-0.0034197;0.017173;-0.076174;-0.11;-0.15984;0.054;-0.012;0.007;0.007;-0.027872;-0.009;0.073;-0.018648;0.026;-0.012
1150;-0.26667;0.28636;0.089803;0.045624;-0.22856;-0.096464;-0.30029;0.28713;0.029805;-0.0031454;0.017289;-0.076394;-0.10216;-0.152;0.054;-0.012;0.007;0.007;-0.031128;0.009128;0.024;-0.018;0.026;-0.012
1155;-0.26668;0.28652;0.089725;0.044448;-0.22929;-0.095898;-0.3003;0.28708;0.029797;-0.0031847;0.017183;-0.076051;-0.1;-0.152;0.054;-0.012;0.007;0.007;-0.035;0.002;0.0064;-0.018;0.026;-0.012
1160;-0.26678;0.2865;0.089629;0.042908;-0.22978;-0.095911;-0.30024;0.28715;0.029827;-0.0034733;0.017057;-0.076027;-0.10817;-0.152;0.054;-0.012;0.007;0.007;-0.024;0.013;0.024;-0.018352;0.026;-0.012
1165;-0.26692;0.28647;0.089524;0.041458;-0.22999;-0.096267;-0.30026;0.2872;0.029812;-0.0035399;0.016833;-0.076309;-0.11;-0.152;0.054;-0.012;0.007;0.007;-0.031128;0.013;0.024;-0.018352;0.026;-0.012
1170;-0.26709;0.28637;0.089397;0.039643;-0.22998;-0.096841;-0.30029;0.28717;0.029822;-0.0033891;0.016895;-0.076269;-0.11;-0.152;0.054;-0.012;0.006104;0.007;-0.031128;0.002;-0.026;-0.018;0.026;-0.012
1175;-0.26711;0.28648;0.089262;0.038567;-0.23008;-0.096773;-0.30029;0.28711;0.029826;-0.0032012;0.017106;-0.076139;-0.11;-0.152;0.054;-0.012104;0.006896;0.007;-0.027872;0.002;0.024;-0.018;0.026;-0.012
1180;-0.26724;0.28643;0.089142;0.036896;-0.2303;-0.096621;-0.30026;0.28715;0.029832;-0.0035812;0.0175;-0.076161;-0.12;-0.162;0.054;-0.012;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.011352
1185;-0.26736;0.2864;0.089034;0.035124;-0.23089;-0.096294;-0.30026;0.28715;0.029857;-0.0038813;0.017616;-0.076329;-0.12;-0.162;0.054;-0.012;0.007;0.007;-0.035;0.002;-0.026;-0.018;0.026;-0.011
1190;-0.26756;0.28629;0.088832;0.034342;-0.23141;-0.096545;-0.30028;0.28711;0.029843;-0.0036533;0.017632;-0.076263;-0.13;-0.162;0.054;-0.012;0.007;0.007;-0.031128;0.002;-0.026;-0.018;0.026;-0.012
1195;-0.26762;0.28636;0.088733;0.032602;-0.23223;-0.095907;-0.30025;0.28711;0.029848;-0.0034575;0.017634;-0.076172;-0.13;-0.162;0.054;-0.012;0.007;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.011
1200;-0.26776;0.28628;0.088525;0.031993;-0.2332;-0.095643;-0.30025;0.28713;0.029861;-0.0036321;0.01763;-0.076225;-0.141;-0.172;0.054;-0.013;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1205;-0.26788;0.28624;0.088409;0.030371;-0.23437;-0.095143;-0.30023;0.28716;0.029861;-0.003832;0.01773;-0.076098;-0.151;-0.182;0.054;-0.012;0.007;0.008;-0.024;-0.006624;0.024;-0.018;0.027;-0.012
1210;-0.26794;0.28627;0.088255;0.029267;-0.23557;-0.094777;-0.30026;0.28712;0.029848;-0.0037435;0.017786;-0.076073;-0.151;-0.182;0.054;-0.013;0.007;0.008;-0.014;0.002;0.024;-0.019;0.026;-0.012
1215;-0.26803;0.28632;0.088108;0.028201;-0.23697;-0.094652;-0.30023;0.28719;0.029899;-0.0041731;0.018466;-0.076441;-0.161;-0.19075;0.054;-0.012;0.007;0.007;-0.02184;0.002;0.024;-0.018;0.026;-0.012
1220;-0.26813;0.28628;0.087913;0.028057;-0.23863;-0.094813;-0.30024;0.28717;0.029906;-0.0041376;0.018422;-0.076427;-0.15128;-0.19075;0.054;-0.012;0.007;0.008;-0.024;-0.009;0.024;-0.018;0.026;-0.011216
1225;-0.26823;0.28628;0.087798;0.026386;-0.24023;-0.094929;-0.30023;0.2872;0.029895;-0.0042058;0.018509;-0.076505;-0.15128;-0.191;0.054;-0.012972;0.007;0.007028;-0.024;-0.009;0.024;-0.018;0.026784;-0.011
1230;-0.26826;0.28644;0.08768;0.025318;-0.24181;-0.095031;-0.30019;0.28725;0.029939;-0.0045534;0.018872;-0.076481;-0.15996;-0.191;0.054;-0.012104;0.007;0.007104;-0.024;-0.006624;0.024;-0.018;0.026;-0.011784
1235;-0.26845;0.28634;0.087423;0.025692;-0.24361;-0.095831;-0.30016;0.28733;0.029965;-0.0045729;0.019065;-0.076723;-0.161;-0.191;0.054;-0.013;0.007;0.007;-0.01616;-0.000376;0.024;-0.018;0.026;-0.012
1240;-0.26852;0.28639;0.087297;0.024651;-0.24507;-0.095875;-0.30017;0.28735;0.029972;-0.0046882;0.019242;-0.076911;-0.161;-0.191;0.054;-0.012;0.007;0.007;-0.014;0.002;0.024;-0.018;0.026;-0.012
1245;-0.26864;0.28642;0.087118;0.024525;-0.24683;-0.096408;-0.30014;0.28731;0.029952;-0.0048771;0.019362;-0.076741;-0.151;-0.182;0.054;-0.012;0.007;0.007;-0.01616;0.002;0.024;-0.018216;0.026784;-0.012
1250;-0.26874;0.28646;0.086929;0.024299;-0.24818;-0.096565;-0.30015;0.28728;0.029939;-0.0046081;0.019035;-0.07663;-0.14316;-0.172;0.054;-0.012;0.007;0.007;-0.024;0.002;0.024;-0.019;0.026;-0.012
1255;-0.26876;0.28657;0.086793;0.023696;-0.2498;-0.096027;-0.30018;0.28727;0.029925;-0.0043043;0.019018;-0.076717;-0.141;-0.162;0.054;-0.012;0.007;0.007;-0.024;-0.000376;0.024;-0.018;0.026;-0.012
1260;-0.26887;0.28661;0.086598;0.023353;-0.25144;-0.095947;-0.3002;0.28728;0.029949;-0.0045042;0.019433;-0.076717;-0.141;-0.152;0.054;-0.012;0.007;0.007;-0.024;-0.000376;0.024;-0.018216;0.026;-0.012
1265;-0.26897;0.28664;0.086406;0.02276;-0.25321;-0.095191;-0.30015;0.28733;0.029962;-0.0048609;0.019803;-0.076808;-0.141;-0.152;0.054;-0.012;0.007;0.007648;-0.024;-0.000376;0.024;-0.018;0.026;-0.011216
1270;-0.26902;0.28671;0.08623;0.021573;-0.25493;-0.094255;-0.30015;0.28736;0.02994;-0.0049003;0.01994;-0.077051;-0.141;-0.152;0.054;-0.012;0.007;0.008;-0.024;-0.000376;0.024;-0.018;0.026;-0.012
1275;-0.26917;0.28667;0.085976;0.020671;-0.25678;-0.093398;-0.30012;0.28738;0.029961;-0.0049593;0.019932;-0.076901;-0.141;-0.142;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
1280;-0.2693;0.28663;0.085703;0.019685;-0.25858;-0.092351;-0.3001;0.28742;0.029985;-0.0052081;0.020231;-0.077023;-0.13625;-0.142;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.024;-0.018;0.026;-0.012
1285;-0.26946;0.28655;0.085375;0.019655;-0.26041;-0.091954;-0.30011;0.28743;0.029967;-0.0050326;0.020132;-0.077195;-0.13;-0.142;0.054;-0.012;0.007;0.007;-0.024;-0.009;0.0132;-0.018;0.026;-0.012
1290;-0.26954;0.28657;0.085101;0.017806;-0.26244;-0.090743;-0.30014;0.2874;0.029956;-0.0049976;0.019989;-0.077141;-0.141;-0.142;0.054;-0.012;0.007;0.007;-0.026376;-0.009;0.024;-0.018;0.026784;-0.012
1295;-0.26963;0.28662;0.084801;0.016367;-0.26422;-0.089877;-0.30012;0.28737;0.02994;-0.004896;0.019932;-0.077074;-0.141;-0.142;0.054;-0.0125;0.007;0.007;-0.026376;-0.009;0.073;-0.018;0.026;-0.012
1300;-0.26981;0.28655;0.084437;0.015304;-0.26645;-0.089275;-0.30015;0.28731;0.029918;-0.0046631;0.019583;-0.076886;-0.14748;-0.14552;0.054;-0.012;0.006352;0.007;-0.035;-0.009;0.024;-0.018;0.026;-0.012
1305;-0.2699;0.28653;0.084062;0.014074;-0.26868;-0.08842;-0.30019;0.28728;0.029878;-0.0042942;0.019179;-0.077043;-0.14452;-0.152;0.071248;-0.012648;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1310;-0.27005;0.28652;0.083682;0.012822;-0.27099;-0.087821;-0.30017;0.28728;0.029868;-0.0042152;0.019145;-0.077151;-0.151;-0.162;0.103;-0.012;0.007;0.007;-0.024;-0.000376;0.024;-0.018;0.027;-0.012
1315;-0.27014;0.28653;0.083279;0.011174;-0.2734;-0.086797;-0.30019;0.28718;0.029869;-0.0043224;0.019169;-0.076774;-0.151;-0.172;0.103;-0.012;0.007;0.008;-0.02184;0.002;0.073;-0.018;0.026;-0.012
1320;-0.27024;0.28654;0.082867;0.0094508;-0.27594;-0.085792;-0.30024;0.28712;0.029833;-0.0039775;0.018911;-0.076757;-0.151;-0.182;0.103;-0.012;0.007;0.008;-0.014;0.002;0.024;-0.018;0.026;-0.012
1325;-0.27029;0.28659;0.082363;0.0086236;-0.27839;-0.084755;-0.30022;0.28714;0.029818;-0.0035368;0.018397;-0.0768;-0.16316;-0.182;0.103;-0.012;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1330;-0.27039;0.28654;0.081813;0.0079481;-0.28129;-0.083736;-0.30022;0.28712;0.029858;-0.0039946;0.018679;-0.076686;-0.17316;-0.182;0.103;-0.012;0.007;0.008;-0.024;0.002;0.024;-0.018;0.026;-0.012
1335;-0.27053;0.28648;0.08118;0.0076719;-0.28461;-0.083308;-0.30022;0.28709;0.029848;-0.0038208;0.018433;-0.076644;-0.18214;-0.172;0.103;-0.012;0.007;0.008;-0.032624;0.002;0.024;-0.018;0.026;-0.012
1340;-0.27051;0.28653;0.080559;0.0065751;-0.28841;-0.081978;-0.30019;0.28708;0.029866;-0.0038027;0.01841;-0.076548;-0.19304;-0.17304;0.152;-0.013;0.007;0.007;-0.032624;0.002;0.024;-0.018784;0.026;-0.012
1345;-0.27047;0.28643;0.07979;0.0066505;-0.29296;-0.080933;-0.30027;0.28697;0.029866;-0.0037267;0.01804;-0.076403;-0.21304;-0.182;0.152;-0.012;0.007;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1350;-0.27039;0.28642;0.079069;0.0053966;-0.29851;-0.079555;-0.30028;0.28699;0.029844;-0.0038856;0.01817;-0.076513;-0.22228;-0.182;0.103;-0.013;0.008;0.007;-0.035;0.002;0.024;-0.018;0.026;-0.011
1355;-0.27021;0.28647;0.078131;0.006729;-0.30526;-0.078134;-0.30033;0.28688;0.029811;-0.0035192;0.017815;-0.07637;-0.232;-0.182;0.10437;-0.012972;0.008;0.007;-0.026376;-0.000376;0.024;-0.018;0.026784;-0.012
1360;-0.27006;0.28647;0.077148;0.0068996;-0.31285;-0.076648;-0.30038;0.28682;0.029803;-0.0032675;0.017537;-0.076121;-0.243;-0.182;0.152;-0.012;0.008;0.007;-0.032624;-0.009;0.024;-0.018;0.026;-0.012
1365;-0.26977;0.28653;0.076192;0.0064286;-0.32163;-0.074557;-0.30044;0.28669;0.02978;-0.0028875;0.017144;-0.075795;-0.243;-0.172;0.152;-0.012;0.008;0.007;-0.024;-0.006624;0.024;-0.018;0.026;-0.012
1370;-0.26948;0.28656;0.075086;0.0062138;-0.33125;-0.072479;-0.30048;0.28664;0.029759;-0.0025395;0.016684;-0.075787;-0.253;-0.172;0.2;-0.012;0.008;0.007;-0.024;-0.000376;0.024;-0.018;0.026;-0.012
1375;-0.26915;0.2866;0.073925;0.0062963;-0.3413;-0.07045;-0.30046;0.28673;0.029749;-0.0025272;0.016523;-0.076063;-0.253;-0.172;0.152;-0.012;0.008;0.007;-0.024;0.002;0.024;-0.018;0.026;-0.012
1380;-0.26867;0.2866;0.072659;0.0073754;-0.3515;-0.067669;-0.30048;0.28675;0.029668;-0.0016082;0.015405;-0.076204;-0.253;-0.172;0.152;-0.012;0.008;0.007;-0.024;-0.000376;0.024;-0.018;0.026;-0.011216
1385;-0.26834;0.28646;0.071309;0.00845;-0.36186;-0.06556;-0.30048;0.28677;0.029577;-0.00074547;0.01399;-0.076254;-0.243;-0.172;0.152;-0.012;0.008;0.007;-0.024;-0.006624;0.024;-0.018;0.026;-0.012
1390;-0.26789;0.2864;0.069881;0.0097403;-0.37232;-0.062989;-0.30045;0.28685;0.029436;0.00027856;0.012651;-0.076492;-0.232;-0.172;0.152;-0.012;0.007;0.007;-0.014498;-0.0076554;-0.26757;-0.021701;0.037167;-0.009588
1395;-0.26778;0.2862;0.069601;-0.010079;-0.37692;-0.061148;-0.30035;0.287;0.029263;0.0008274;0.013938;-0.077664;-0.232;-0.172;0.152;-0.012;0.007;0.007;1.0001;-0.13591;-2.699;-0.036644;0.13763;-0.016558
1400;-0.26774;0.28669;0.068969;0.0025583;-0.36039;-0.062962;-0.30031;0.28686;0.029485;-0.0032439;0.020567;-0.077153;0.40226;-0.071344;2.3233;0.0060527;0.043762;0.015721;1.509;0.44448;-4.1735;-0.079052;0.19885;-0.028
1405;-0.26829;0.28703;0.068847;0.0079864;-0.33925;-0.067237;-0.30037;0.28673;0.029883;-0.0069987;0.023281;-0.074902;0.79642;-0.32623;4.0713;0.028414;0.064573;0.016379;1.0159;0.93671;-3.6372;-0.10066;0.17629;-0.0054654
1410;-0.26898;0.28705;0.068247;0.015097;-0.32649;-0.069457;-0.30039;0.28672;0.029672;-0.003623;0.015252;-0.073683;1.186;-0.59882;4.4611;0.034792;0.057648;0.013792;0.53337;1.573;-2.9904;-0.11025;0.14246;0.03407
1415;-0.26982;0.28684;0.068124;0.0071185;-0.3212;-0.067906;-0.30027;0.28681;0.02933;-0.00040741;0.009156;-0.0767;1.0742;-1.1291;3.8805;0.019056;0.0494;-0.001896;0.36143;1.0423;-2.475;-0.085503;0.1107;0.021408
1420;-0.27055;0.28665;0.068027;-0.0019915;-0.31973;-0.065327;-0.30017;0.28689;0.029545;-0.0026238;0.014055;-0.078981;0.78756;-0.85737;3.3471;0.017216;0.042279;0.001721;0.51967;0.6208;-2.461;-0.074;0.10967;-0.022512
1425;-0.27104;0.2865;0.067778;-0.0041606;-0.3206;-0.061887;-0.30011;0.28681;0.029972;-0.0067267;0.023638;-0.076367;0.52425;-0.56338;3.026;0.0224;0.038216;0.008498;0.36204;0.31167;-2.9296;-0.074425;0.1273;-0.015327
1430;-0.27136;0.28648;0.067555;-4.3146e-05;-0.32059;-0.058172;-0.30012;0.28681;0.02994;-0.0057932;0.024279;-0.077631;0.41607;-0.30827;3.1047;0.0334;0.037588;0.015498;0.034641;0.10882;-3.605;-0.068348;0.136;-0.022538
1435;-0.27154;0.28663;0.067428;0.0043086;-0.3202;-0.054598;-0.30016;0.28682;0.029441;0.00042296;0.01406;-0.07807;0.88845;0.027137;3.6392;0.036896;0.044547;0.013261;-0.35417;0.22055;-3.8848;-0.064062;0.11319;-0.038203
1440;-0.27163;0.28683;0.067434;0.001953;-0.32148;-0.051698;-0.30018;0.28682;0.029252;0.0018844;0.0081067;-0.074961;1.3712;-0.18793;3.9314;0.03044;0.053136;0.016;-0.83351;0.41271;-4.3329;-0.056153;0.080398;-0.0017714
1445;-0.27178;0.28692;0.067498;-0.0020183;-0.32239;-0.050605;-0.3002;0.28684;0.02962;-0.0046487;0.015311;-0.075669;1.8409;-0.2656;4.1264;0.019042;0.063829;0.0114;-1.0995;0.65037;-4.827;-0.067936;0.07;0.01454
1450;-0.27178;0.28706;0.067551;-0.0024892;-0.32147;-0.051222;-0.30021;0.28682;0.029892;-0.0073614;0.022326;-0.07672;2.1985;-0.44565;4.4163;0.013256;0.075214;0.010648;-1.1219;0.84318;-5.1066;-0.082352;0.079606;-0.000412
1455;-0.27185;0.2871;0.067462;0.00013034;-0.32097;-0.052649;-0.30024;0.28683;0.02969;-0.0020363;0.01836;-0.075612;2.4521;-0.63074;4.7121;0.013;0.0815;0.010667;-1.0697;0.953;-5.096;-0.082835;0.083698;0.0076
1460;-0.27185;0.28704;0.067441;0.001201;-0.32084;-0.052834;-0.30025;0.2869;0.029443;0.00095013;0.011737;-0.07604;2.498;-0.737;4.682;0.0125;0.085;0.0045;-1.203;0.98672;-5.0424;-0.076;0.070381;0.015928
1465;-0.27187;0.28723;0.067495;0.00058642;-0.32093;-0.052957;-0.30028;0.28686;0.029531;-0.0028938;0.012253;-0.076367;2.4993;-0.81054;4.6575;0.0105;0.088;0.002375;-1.0546;1.0264;-4.847;-0.077104;0.059579;0.01
1470;-0.27205;0.28711;0.067559;-0.00078179;-0.3225;-0.053288;-0.30027;0.28693;0.029794;-0.0067;0.018374;-0.076284;2.3907;-0.909;4.536;0.009;0.088648;0.005;-1.0793;0.97585;-4.7428;-0.0812;0.058336;0.012
1475;-0.27207;0.28722;0.067638;-0.0016528;-0.3264;-0.051835;-0.30022;0.28702;0.029865;-0.0045063;0.020481;-0.076067;2.3326;-0.88447;4.3651;0.008;0.086;0.003;-1.04;1.013;-4.698;-0.083928;0.067421;0.0142
1480;-0.27223;0.28721;0.067585;5.1558e-05;-0.33106;-0.051541;-0.30027;0.28697;0.029624;-0.00044042;0.016345;-0.075567;2.2809;-0.89252;4.292;0.008;0.084;0.005768;-1.0982;0.9967;-4.8085;-0.0778;0.069811;0.021421
1485;-0.27238;0.28717;0.067544;0.0026951;-0.33456;-0.051321;-0.30032;0.28691;0.029522;-0.0016331;0.012842;-0.075392;2.3602;-0.919;4.341;0.007;0.085455;0.011367;-1.2316;1.0272;-4.9022;-0.075;0.060549;0.028232
1490;-0.27251;0.28734;0.067655;0.0019441;-0.33702;-0.050077;-0.30025;0.28703;0.029699;-0.005693;0.014789;-0.076096;2.5327;-0.97149;4.487;0.0037;0.087;0.014216;-1.376;0.985;-4.9996;-0.075;0.053;0.025757
1495;-0.27268;0.28734;0.06769;0.0011303;-0.33981;-0.049096;-0.30026;0.2871;0.029773;-0.0048417;0.01768;-0.075994;2.7064;-0.96451;4.584;-0.0013;0.085784;0.014;-1.5876;1.119;-5.1502;-0.079232;0.0532;0.025227
1500;-0.27268;0.28751;0.067721;0.00021815;-0.34288;-0.04667;-0.30027;0.28708;0.029717;-0.0015049;0.017869;-0.074967;2.8955;-1.0263;4.633;-0.005363;0.084;0.012;-1.73;1.1887;-5.3608;-0.076768;0.059232;0.040818
1505;-0.27282;0.28743;0.067663;0.0023486;-0.34484;-0.046543;-0.30019;0.28717;0.029677;-0.0023207;0.016267;-0.075222;3.135;-1.1078;4.8378;-0.007072;0.085232;0.014072;-1.9294;1.3238;-5.702;-0.078189;0.057664;0.052
1510;-0.27284;0.28747;0.067627;0.0036915;-0.34464;-0.046427;-0.3002;0.28717;0.029689;-0.0055341;0.015172;-0.075446;3.4318;-1.2211;5.0807;-0.011;0.0892;0.019;-2.1196;1.443;-6.0021;-0.084;0.049579;0.053232
1515;-0.27288;0.28746;0.067689;0.0016496;-0.34396;-0.045997;-0.30025;0.28711;0.029709;-0.0057853;0.015862;-0.07536;3.7094;-1.3734;5.3736;-0.014104;0.092;0.02;-2.3402;1.5023;-6.2488;-0.0882;0.045;0.057
1520;-0.27286;0.28753;0.067773;-0.001334;-0.34398;-0.04555;-0.3002;0.2871;0.029748;-0.0033561;0.0174;-0.075291;3.9701;-1.42;5.558;-0.017;0.092;0.018;-2.4132;1.5521;-6.3916;-0.091;0.049315;0.059
1525;-0.27281;0.28753;0.067735;-0.00051206;-0.34409;-0.045494;-0.30022;0.28703;0.029711;-0.0024395;0.017368;-0.075143;4.1584;-1.4616;5.7103;-0.014891;0.093;0.019028;-2.4194;1.572;-6.537;-0.09;0.0562;0.059
1530;-0.27278;0.28751;0.067614;0.0024485;-0.34307;-0.045898;-0.30023;0.28703;0.029643;-0.0043744;0.016011;-0.075224;4.2804;-1.4987;5.8519;-0.012;0.095;0.020028;-2.4455;1.562;-6.686;-0.091072;0.056928;0.057768
1535;-0.27276;0.28747;0.067591;0.0024493;-0.34159;-0.045634;-0.30016;0.28715;0.029665;-0.0056749;0.015335;-0.075497;4.3513;-1.489;6.046;-0.012;0.097;0.02;-2.476;1.551;-6.7411;-0.094;0.052896;0.056
1540;-0.27275;0.28745;0.067637;-0.0002358;-0.34029;-0.04534;-0.30015;0.28711;0.029657;-0.0036302;0.015693;-0.075336;4.401;-1.479;6.094;-0.013;0.097;0.019;-2.497;1.5182;-6.785;-0.094;0.0532;0.055
1545;-0.27266;0.28742;0.067666;-0.00088332;-0.33906;-0.045229;-0.30018;0.287;0.029654;-0.0019796;0.016567;-0.075259;4.411;-1.44;6.094;-0.011;0.096;0.02;-2.4083;1.4313;-6.785;-0.0898;0.060189;0.052
1550;-0.27269;0.2873;0.067541;0.0010033;-0.33685;-0.045802;-0.30019;0.287;0.029674;-0.0035701;0.016868;-0.07556;4.401;-1.371;6.143;-0.008;0.097;0.021;-2.3658;1.3327;-6.785;-0.085768;0.065;0.046757
1555;-0.27258;0.28735;0.067507;0.0019844;-0.33386;-0.045906;-0.30015;0.28703;0.029665;-0.0050936;0.015832;-0.075663;4.371;-1.2851;6.24;-0.0060233;0.099;0.021;-2.3471;1.2153;-6.885;-0.083;0.063928;0.0418
1560;-0.27246;0.28739;0.067564;0.00019345;-0.33065;-0.04545;-0.3002;0.28697;0.029626;-0.0035954;0.014872;-0.075829;4.35;-1.1669;6.1933;-0.008;0.1;0.02;-2.357;1.0872;-6.885;-0.077768;0.061;0.036768
1565;-0.27245;0.28729;0.067529;-0.0012189;-0.3275;-0.045722;-0.30019;0.28698;0.029625;-0.0016119;0.015592;-0.075955;4.35;-1.0399;6.192;-0.009;0.101;0.019;-2.357;0.9356;-6.885;-0.0696;0.063232;0.032811
1570;-0.27236;0.28731;0.067459;-0.00058759;-0.32464;-0.045866;-0.3002;0.28696;0.029709;-0.0026697;0.017202;-0.076082;4.35;-0.90146;6.24;-0.008;0.10197;0.02;-2.336;0.753;-6.935;-0.061811;0.0682;0.026664
1575;-0.27229;0.28723;0.067356;0.0010874;-0.32167;-0.046229;-0.30019;0.28699;0.029749;-0.0045139;0.016847;-0.076411;4.35;-0.75771;6.24;-0.007;0.103;0.02;-2.3581;0.60526;-7.0392;-0.056928;0.07;0.019664
1580;-0.27221;0.28725;0.06733;0.00068164;-0.31845;-0.046535;-0.30021;0.28695;0.029649;-0.0034173;0.014986;-0.076453;4.36;-0.60063;6.289;-0.008;0.1059;0.019104;-2.379;0.48874;-7.0891;-0.0518;0.068928;0.0138
1585;-0.27213;0.28725;0.067371;-0.0014429;-0.31556;-0.046354;-0.30023;0.28691;0.02956;-0.00085108;0.014031;-0.076492;4.4;-0.48993;6.3329;-0.01;0.107;0.018;-2.433;0.38206;-7.183;-0.045757;0.067;0.0098
1590;-0.27209;0.28716;0.067286;-0.0012882;-0.31292;-0.046938;-0.30025;0.28686;0.029603;-0.0011982;0.015622;-0.076438;4.4284;-0.39468;6.387;-0.009216;0.108;0.017;-2.454;0.27395;-7.183;-0.04;0.07;0.0058
1595;-0.27206;0.28705;0.067171;0.00048829;-0.31042;-0.047765;-0.30033;0.28675;0.029647;-0.0030366;0.016718;-0.076628;4.4691;-0.28574;6.435;-0.008;0.11;0.018;-2.4268;0.18147;-7.283;-0.038;0.077387;-0.0002
1600;-0.27198;0.28715;0.067176;0.00014285;-0.30841;-0.047846;-0.30029;0.28686;0.029653;-0.0035122;0.016168;-0.077047;4.5108;-0.20425;6.484;-0.008;0.11;0.016216;-2.3669;0.12886;-7.332;-0.038;0.086379;-0.004072
1605;-0.27201;0.28716;0.067192;-0.0015765;-0.30822;-0.048144;-0.3003;0.28681;0.029563;-0.0013251;0.014661;-0.076802;4.503;-0.13486;6.63;-0.008;0.107;0.014216;-2.336;0.084619;-7.283;-0.036768;0.089104;-0.007
